gene	log2fc_fudan	n_pairs_fudan	pval_fudan
PDLIM7	0.5407558462236224	28	0.0005833879113197327
PDP1	0.9998183114160517	26	0.03341016173362732
PDPK1	0.22156696284395908	11	0.240234375
PDPR	0.41406434913004725	23	0.13413381576538086
PDS5A	0.6169205929990627	28	0.0379299521446228
PDS5B	0.4992192496428247	27	0.10040661692619324
PDSS2	0.03784225400531379	6	1.0
PDXDC1	-0.39583641657929053	28	0.0005833879113197327
PDXK	1.3253194027437187	28	0.0015547871589660645
PDXP	-0.4866801225719336	10	0.048828125
PEA15	0.2548285932564478	28	0.13751810044050217
PEBP1	-0.32318049973617985	28	0.13146880269050598
PECAM1	-0.7895206036003116	25	0.034173786640167236
PEF1	0.06049276891101957	28	0.6136380508542061
PELO	1.21245612360698	6	0.4375
PELP1	0.9494034513299734	23	0.0006387233734130859
PEPD	1.3192938561775152	27	6.331503391265869e-05
PERP	2.641189700385375	5	
PES1	2.1983204811472623	27	2.586841583251953e-05
PET117	1.2366612910117836	5	
PEX1	0.323198872274808	24	0.26434290409088135
PEX19	-0.3322713395622318	8	0.84375
PEX5	0.5960937007106281	14	0.067626953125
PFAS	0.9846048144932871	24	0.002814650535583496
PFDN1	0.32227049113595196	19	0.24125289916992188
PFDN2	1.4543590616382223	27	2.2083520889282227e-05
PFDN4	1.3393627408387152	18	0.00193023681640625
PFDN5	0.5235947616164797	26	0.05935487151145935
PFDN6	0.636079996089004	28	0.01025690883398056
PFKFB2	-0.44969978449898695	27	0.05208057165145874
PFKL	-0.04812327996506047	28	0.7621389999985695
PFKM	0.4883770120689962	28	0.00010570138692855835
PFKP	0.2851838883070346	28	0.0003418475389480591
PFN1	0.3482894909441466	28	0.03575380891561508
PFN2	0.2919643223907057	22	0.7261838912963867
PGAM1	0.672087718863557	28	0.0020434409379959106
PGAM5	1.6022505867936956	28	0.0008751451969146729
PGD	-0.5080480001449806	28	0.4117337390780449
PGK1	0.9060090888774208	28	6.556510925292969e-07
PGLS	0.554462643161688	28	0.004778154194355011
PGLYRP2	1.0639316790832185	17	0.030517578125
PGM1	0.04203355706243405	28	0.551873967051506
PGM2	-0.15306129522695372	28	0.6136380508542061
PGM2L1	2.343772352625122	15	0.00201416015625
PGM3	0.6104288019191149	28	0.0007921457290649414
PGM5	-0.14900772822201824	26	0.3666093051433563
PGP	0.6719704770558858	11	0.123046875
PGRMC1	0.7280487369227857	28	0.0056031495332717896
PGRMC2	0.4644304774276167	28	0.002901986241340637
PHACTR4	-0.034733800334591204	12	0.4697265625
PHAX	0.04437704856962439	13	0.635498046875
PHB	0.04480820083248498	28	0.06623983383178711
PHB2	-0.09709033307670531	28	0.7965622618794441
PHF14	0.7803581896795868	19	0.25792694091796875
PHF3	0.7050864040238194	10	0.16015625
PHF8	-1.0284505387756	7	0.46875
PHGDH	-0.47210611199970753	28	0.973184622824192
PHKA2	-0.697014571707829	10	0.322265625
PHLDB1	-0.8407394769261969	25	0.0027848482131958008
PHPT1	-0.5867675620024734	15	0.063720703125
PHYKPL	-1.387259893726037	12	0.0068359375
PI4K2A	1.4480904791067326	8	0.1953125
PI4KA	0.8240110512533876	22	0.011472702026367188
PI4KB	0.3844658302445852	10	0.375
PICALM	0.18478660061342667	28	0.46517620980739594
PICK1	0.5933663401504907	23	0.00914621353149414
PIGK	-0.14751835924537288	20	0.9272785186767578
PIGO	1.8016811407624354	6	0.03125
PIGR	-0.44801245230240766	24	0.21821892261505127
PIGS	1.4771455427540152	15	6.103515625e-05
PIGU	-1.2456330190581086	12	0.00048828125
PIH1D1	0.3010916791022827	25	0.25210392475128174
PIK3C2A	2.091116551287741	16	0.00335693359375
PIK3C2B	0.11512023360255148	24	0.8333734273910522
PIK3CB	0.6465363316795311	19	0.049365997314453125
PIK3R1	0.5160710262184157	10	0.275390625
PIK3R4	0.05321583917118447	22	0.6327285766601562
PIN1	0.21766489246994264	28	0.22697687149047852
PIP4K2A	-0.04644892268692339	19	0.5677604675292969
PIP4K2C	0.2504246887694397	28	0.35016296058893204
PIR	0.1402344398272563	16	0.104583740234375
PITHD1	0.6308311249923099	21	0.32045745849609375
PITPNA	-0.09727204258775204	28	0.3052256628870964
PITPNB	0.946030112847672	28	0.0022339224815368652
PITPNM1	0.6329306252531721	9	0.1640625
PITRM1	1.1052047659116648	28	0.0003418475389480591
PKM	0.6241543003782732	28	1.1049211025238037e-05
PKN1	1.0674619193813566	28	8.20159912109375e-05
PKN2	1.4083808643880067	25	0.02027493715286255
PKP2	-0.6401380931661809	28	0.014598868787288666
PKP3	-0.6012106954483352	28	0.029833190143108368
PKP4	0.47393118833241227	13	0.001220703125
PLA2G15	0.4681488357384062	21	0.14696407318115234
PLA2G4A	-0.9455895561880714	17	0.4585723876953125
PLAA	0.7175760956943327	28	0.03575380891561508
PLBD1	0.7422557619076823	23	0.01955723762512207
PLBD2	0.04365935181812617	15	0.76153564453125
PLCB3	0.4145246959574983	28	0.156909741461277
PLCB4	1.3546514039006001	14	0.0166015625
PLCD1	-1.7817599248289664	21	0.00035381317138671875
PLCG1	1.879923622578718	8	0.015625
PLCG2	-1.8240512109299176	27	0.0005356669425964355
PLCH1	-0.4769104499177036	24	0.15150094032287598
PLD1	0.10900841831491329	26	1.0
PLD3	-0.5664972887994779	28	0.00019368529319763184
PLEC	0.5437971968763496	28	0.001416526734828949
PLEK	-0.148861717086821	22	0.3880448341369629
PLEK2	0.9617464393255654	13	0.01708984375
PLEKHA2	-0.24820075909638295	6	1.0
PLEKHA6	0.2989854393953576	22	0.2902231216430664
PLEKHA7	-0.06206096813225143	21	0.7079343795776367
PLEKHG6	-0.8574840998825388	5	
PLEKHJ1	-0.28077011148864944	20	0.2942523956298828
PLEKHO2	0.054669865229801856	13	1.0
PLG	0.37537864172429386	28	0.17090606689453125
PLGRKT	0.2115307622837409	13	0.454833984375
PLIN3	0.7092889426321718	28	0.00027351081371307373
PLOD2	2.301699377544734	6	0.03125
PLOD3	1.9481174762955749	28	4.76837158203125e-06
PLS1	-0.21115900865623483	28	0.10925160348415375
PLS3	1.1576732931157616	28	3.330409526824951e-06
PLSCR1	1.1708108770709191	9	0.0078125
PLTP	-2.5197023525804108	6	0.15625
PLVAP	-1.544165795322714	23	5.9604644775390625e-06
PLXNA2	1.2280598614832976	5	
PLXNB2	0.5628033920993895	28	0.042608387768268585
PLXND1	0.5464383565695379	22	0.0028514862060546875
PM20D2	0.0750204511525276	12	0.67724609375
PML	1.0151206939149353	28	1.043081283569336e-07
PMM2	0.2669529337849685	28	0.49323366582393646
PMPCA	1.5482675001471373	28	0.001416526734828949
PMPCB	1.3046354217801746	26	0.0002174675464630127
PMVK	0.6396779143786934	28	0.014598868787288666
PNKP	1.0070125527979763	13	0.03271484375
PNN	0.6171945262366993	15	0.48870849609375
PNO1	1.007008249603996	22	0.0006937980651855469
PNP	0.5881591381213437	28	0.0015547871589660645
PNPLA6	-0.10612458918026169	28	0.5369088649749756
PNPO	0.6778280789664219	22	0.09173250198364258
PNPT1	0.6109289542737417	28	0.007629185914993286
POF1B	0.20221433382345405	28	0.2842133492231369
POFUT1	1.2073837549916147	13	0.039794921875
POGLUT1	1.4972623626000892	24	0.00010764598846435547
POGZ	-0.10822334070749937	18	0.6705245971679688
POLD1	1.8933888093689644	27	7.289648056030273e-05
POLD2	0.7504075406331043	10	0.02734375
POLDIP2	1.2508417142769164	23	0.0354313850402832
POLDIP3	-0.16642948811336683	22	0.18697643280029297
POLG2	0.9691601813451952	5	
POLR1C	3.0619872732260585	20	0.005580902099609375
POLR2A	1.9072377728550234	23	0.01787281036376953
POLR2B	-0.08750082996757419	26	0.5316631495952606
POLR2C	-0.1527423381806069	14	0.5015869140625
POLR2E	0.7087187548203983	27	0.008215054869651794
POLR2H	0.274734463222711	15	0.76153564453125
POLR2I	-0.8486747584614267	22	0.017200946807861328
POLR2L	0.9697321763365652	10	0.130859375
POLR3B	0.7558657995094855	23	0.003874063491821289
POMP	1.2393904976883452	9	0.09765625
PON2	0.7058632802238696	26	0.08902901411056519
POR	0.8206880738479174	28	0.0018673688173294067
POSTN	0.4083627215748572	28	0.02322421222925186
PPA1	1.6801472903343724	28	1.2949109077453613e-05
PPA2	0.33992085163695096	28	0.1935620754957199
PPAP2B	-0.856652233527124	16	0.001312255859375
PPAPDC2	2.3022950311702184	5	
PPAT	0.845311615088961	28	0.0020434409379959106
PPCS	0.33689873602997555	28	0.1637990102171898
PPFIBP1	0.6303212386259998	22	0.1761918067932129
PPFIBP2	0.683991274122714	7	0.46875
PPIA	0.7185070996085579	28	0.00021760910749435425
PPIB	0.17087198068653936	28	0.23591722548007965
PPIC	0.4401311154158161	28	0.01025690883398056
PPID	1.0195936909671084	20	0.0003223419189453125
PPIF	0.3092389645724129	28	0.08145394921302795
PPIH	0.9942824107226247	19	0.00041961669921875
PPIL1	-0.019077985463102368	12	0.90966796875
PPIL3	0.7696932888314658	27	0.0054652392864227295
PPIL4	1.7612344945568958	26	0.0011651217937469482
PPIP5K2	1.6751264178685092	8	0.0078125
PPL	0.11885907628264218	16	0.40374755859375
PPM1A	-0.21552046787998058	24	0.3165123462677002
PPM1F	0.17914798180358732	25	0.21998637914657593
PPM1G	0.7538729667496378	24	0.05264079570770264
PPME1	0.8610487607844826	27	0.00042723119258880615
PPOX	-0.032557113739107045	20	0.5958194732666016
PPP1CA	0.2715168069320515	13	0.021484375
PPP1CB	0.4194998422168594	28	0.001416526734828949
PPP1CC	0.3958574595404668	28	0.01102352887392044
PPP1R12A	0.6664775085138311	28	0.0056031495332717896
PPP1R12C	-0.31279182632880526	19	0.5677604675292969
PPP1R14A	1.1559846083098488	6	0.3125
PPP1R14B	0.27706373027206677	8	1.0
PPP1R1B	-0.8026096571449197	24	0.015044927597045898
PPP1R21	-0.02065770970556532	27	0.3483276069164276
PPP1R7	0.30183266299344635	28	0.22697687149047852
PPP1R8	0.12891836023021547	28	0.35016296058893204
PPP2R1A	0.0753211480298952	28	0.9910601079463959
PPP2R1B	0.5079058430057318	23	0.0009758472442626953
PPP2R2A	0.5515119441359866	25	0.8119303584098816
PPP2R4	0.03823431067303848	28	0.33856552094221115
PPP2R5A	0.5746087534823353	10	0.4921875
PPP2R5C	0.01684207042316882	12	0.7333984375
PPP2R5D	-0.8341236766907218	26	0.007290899753570557
PPP2R5E	0.33337006144872006	18	0.7660293579101562
PPP3CA	-0.017296319787301957	26	0.8809217512607574
PPP3CB	-0.9356131295304708	17	0.4306793212890625
PPP3R1	0.6538735006503533	16	0.252227783203125
PPP4C	0.8155035182634203	27	0.00018434226512908936
PPP4R1	0.40310619730736497	28	0.05049888789653778
PPP5C	1.0689310475916765	28	0.0003814026713371277
PPP6C	2.1675531532140635	10	0.013671875
PPP6R1	-0.5724330631605673	17	0.1593780517578125
PPP6R2	0.4737619338735025	28	0.017886914312839508
PPP6R3	0.39184262639724043	28	0.18578492105007172
PPT1	0.20747800431743485	27	0.3011907488107681
PPWD1	-2.0310268956206246	7	0.578125
PQBP1	-0.017339067453947133	9	0.91015625
PQLC3	-0.0834046702768032	27	0.21085703372955322
PRAF2	1.280355526081708	27	9.59634780883789e-05
PRCP	-0.03907924556030451	14	0.7608642578125
PRDX1	0.583842103363132	28	0.0024397894740104675
PRDX2	-0.025915068014202097	28	0.7965622618794441
PRDX3	0.25348363872958535	28	0.06981273740530014
PRDX4	0.5203038723411848	28	0.0005255788564682007
PRDX5	0.0895253587083698	28	0.8489041775465012
PRDX6	-0.11035137448025721	28	0.551873967051506
PREB	0.8089634361245497	19	0.00202178955078125
PRELP	-0.9176774787700959	28	0.0051764026284217834
PREP	-0.05932657751361091	28	0.3620011880993843
PRG2	-0.8539524904942781	25	0.0006313323974609375
PRG3	-0.5359350422134102	14	0.625732421875
PRKAA1	0.3129871307848577	28	0.019113145768642426
PRKAB1	0.1420020934344848	13	0.684814453125
PRKACA	-0.6377894432136759	23	7.867813110351562e-06
PRKACB	-0.48987471871293864	21	0.03191947937011719
PRKAG1	0.8401645949032353	26	0.0032291412353515625
PRKAR1A	-0.7658202189450929	28	0.0003814026713371277
PRKAR2A	-0.03857424394942713	28	0.7792982533574104
PRKAR2B	-0.8816276036686063	8	0.3125
PRKCA	0.2763781460566651	20	0.6215133666992188
PRKCD	0.38357683398661807	28	0.10925160348415375
PRKCDBP	-2.0596983240912223	22	4.76837158203125e-06
PRKCI	-1.7310104001455278	11	0.0029296875
PRKCSH	0.549520127667422	28	0.0015547871589660645
PRKD2	-0.48208519776578923	26	0.031220704317092896
PRKDC	0.8280318884668088	28	7.204711437225342e-05
PRKG1	-0.4041322384665692	12	0.09228515625
PRKRA	1.215785001932409	27	9.59634780883789e-05
PRMT1	2.0089041438834263	27	0.0011315494775772095
PRMT5	1.3390924838118838	27	0.00010977685451507568
PRMT7	1.6238678588779503	5	
PROCR	-0.6093401925389839	28	0.0004729032516479492
PROS1	0.698533091946788	8	0.640625
PROSC	0.16932797861791632	24	0.26434290409088135
PRPF19	0.13019172150092914	28	0.813923291862011
PRPF3	0.7705010688073054	10	0.275390625
PRPF31	1.0950435580079207	28	0.0008751451969146729
PRPF38A	0.17929807661888725	12	0.7333984375
PRPF38B	-0.7882873515712163	10	0.625
PRPF39	0.5773732070068299	16	0.02899169921875
PRPF4	0.9103131810903714	25	0.0002498030662536621
PRPF40A	0.47418530137666576	27	0.3011907488107681
PRPF4B	0.5995630459291088	18	0.22875213623046875
PRPF6	-0.5456821361317861	22	0.11287164688110352
PRPF8	0.860311302084159	28	0.0009657368063926697
PRPH	0.1020011316911755	26	0.8809217512607574
PRPS1	0.9738543022978092	24	0.006516098976135254
PRPS2	0.5167408380809314	27	0.022940203547477722
PRPSAP1	0.6567115789873768	25	0.04215019941329956
PRPSAP2	-0.691866469963695	27	0.11105082929134369
PRR15L	0.03635740262074962	13	0.946044921875
PRR5L	1.5062240002707161	7	0.015625
PRRC1	-0.1792402089984637	22	0.1465167999267578
PRRC2A	-0.10813596592908606	10	0.921875
PRRC2B	1.9389758608360572	8	0.1953125
PRRC2C	1.8723783040457171	17	0.0149993896484375
PRTN3	2.5122415788643915	21	0.000720977783203125
PSAP	0.13593934208054595	28	0.9553221687674522
PSIP1	0.30645378590585814	28	0.3160962611436844
PSMA1	0.5415136078982642	28	0.0004729032516479492
PSMA2	0.47579064591851206	28	0.004778154194355011
PSMA3	0.4584841483230114	28	0.0012892335653305054
PSMA4	0.4071228977984658	25	0.04826241731643677
PSMA5	0.35491534823712484	28	0.006060026586055756
PSMA6	0.5912162397857591	28	0.019113145768642426
PSMA7	0.25091410559178007	28	0.004060737788677216
PSMB1	0.2965486742332726	28	0.17823376506567
PSMB10	0.2226640891523695	28	0.46517620980739594
PSMB2	0.5501829722881197	28	0.007629185914993286
PSMB3	-0.6564268245793377	28	0.019113145768642426
PSMB4	0.022496923274588854	24	0.899570107460022
PSMB6	-0.14208219323342086	17	0.4037628173828125
PSMB8	0.14114268903222685	28	0.7792982533574104
PSMB9	0.7027748438747718	27	0.02623094618320465
PSMC1	0.19607661464803006	28	0.03170907497406006
PSMC2	0.4054616911431176	28	0.0051764026284217834
PSMC3	0.44179962137313317	28	0.007071197032928467
PSMC4	0.15766480067256095	28	0.3740789592266083
PSMC5	0.9383827213177065	28	0.004060737788677216
PSMC6	0.895508403807721	28	0.0026621222496032715
PSMD1	0.44621481264250507	28	0.07353667169809341
PSMD11	0.3144554988934909	28	0.12562106549739838
PSMD12	0.35816954422320185	28	0.01362369954586029
PSMD13	0.4261313576358686	28	0.01563260704278946
PSMD14	0.14778007641687393	19	0.3954620361328125
PSMD2	0.4959874159006118	28	0.00019368529319763184
PSMD3	0.5661379463176837	28	2.7544796466827393e-05
PSMD4	0.2762410041504021	25	0.3525196313858032
PSMD5	1.4611292935112945	28	7.204711437225342e-05
PSMD6	0.5001377494744564	28	0.0018673688173294067
PSMD7	0.25045604804078914	28	0.05638675391674042
PSMD8	0.7501597687290484	26	0.049346864223480225
PSMD9	0.4798740922979527	15	0.00537109375
PSME1	0.1578585491838821	28	0.5670346617698669
PSME2	0.20244901772549007	28	0.9196710959076881
PSME3	1.3506477776793948	19	0.020412445068359375
PSME4	1.4056142453922182	9	0.01171875
PSMF1	0.625708547902525	27	0.05208057165145874
PSMG1	0.17434925235165863	27	0.1854744255542755
PSMG2	0.7126809420427791	13	0.057373046875
PSPC1	0.28638262287531013	28	0.156909741461277
PTBP1	-0.05596124837374593	28	0.9374814853072166
PTBP2	0.1726457134057562	23	0.7539846897125244
PTBP3	-1.2661112077343568	18	0.0897674560546875
PTCD3	0.9577580824487779	23	0.13413381576538086
PTDSS1	0.679889768847971	6	0.15625
PTER	-0.33708352857628554	6	0.3125
PTGES2	0.30128820501972575	28	0.05049888789653778
PTGES3	0.9810348235615792	28	7.204711437225342e-05
PTGFRN	-0.324768228192363	27	0.1348898708820343
PTGIS	0.7988182401031187	25	0.05875152349472046
PTGR1	-0.19775761537517045	26	0.014006495475769043
PTGR2	0.012175352007560786	6	0.84375
PTGS1	-0.6301763626143704	20	0.15364646911621094
PTK2	0.10772385391075627	28	0.9374814853072166
PTK2B	-1.1090802490903746	9	0.359375
PTK7	2.8103319750582787	11	0.0029296875
PTPLAD1	-0.6572424291286261	26	0.437446653842926
PTPN1	0.6715076752676111	19	0.24125289916992188
PTPN11	0.7366607038502869	28	0.00015273690223693848
PTPN12	1.7147746342134664	13	0.127197265625
PTPN23	0.10879726856160071	28	0.6136380508542061
PTPN6	-0.2924611126322478	28	0.07741569727659225
PTPRA	0.7362734881126887	13	0.03271484375
PTPRC	-0.2932225029176985	28	0.05049888789653778
PTPRE	0.3787421655144632	27	0.4846055656671524
PTPRF	-0.2028743427934308	26	0.2078540325164795
PTPRK	0.8210893993766717	10	0.00390625
PTRF	-0.5258089030588282	28	0.0004249662160873413
PTRH1	1.003026105023253	19	0.00457763671875
PUF60	-0.4139356102667207	28	0.006060026586055756
PUM1	0.48300416490338605	9	1.0
PUM2	0.6754792386445869	17	0.017425537109375
PURA	-0.2928660574987239	28	0.033681392669677734
PURB	0.6048637908037139	28	0.021778732538223267
PUS1	1.928380059200649	28	2.7544796466827393e-05
PUS7	2.2580306917873596	6	0.0625
PVRL2	0.6221705711917996	15	0.1688232421875
PVRL4	0.212143739449762	7	0.578125
PXDN	2.423312097734909	28	8.195638656616211e-07
PXN	-0.058855547239639094	21	0.5015913016269502
PYCARD	-0.11434617681831259	28	0.10417398810386658
PYCR1	2.2693779154362757	26	0.00010919570922851562
PYCRL	0.24083147324465926	16	0.820892333984375
PYGB	-0.27182034814193723	28	0.7113664001226425
PYGL	0.2099088719156752	28	0.9374814853072166
PYGM	-0.21213625225939356	11	0.2060546875
QARS	1.0601685351413594	28	0.006060026586055756
QDPR	-0.05702085653447434	23	0.3294053077697754
QKI	0.06001951501749339	15	0.803955078125
QPCTL	-0.32786153598481554	6	0.3125
QPRT	0.3622266214516759	9	0.30078125
QRICH1	0.7878907204913285	18	0.0001068115234375
QSOX1	0.19890179261815094	28	0.17090606689453125
QTRTD1	1.383731430100891	23	0.0014584064483642578
RAB10	0.3534394153779806	28	0.020409412682056427
RAB11B	0.07081327018549374	26	0.5153007805347443
RAB11FIP1	0.3345082441772724	6	0.4375
RAB12	-0.011145475679760514	7	0.9375
RAB13	0.4639745128007185	27	0.006450757384300232
RAB14	-0.08603228108476971	28	0.35016296058893204
RAB15	0.1938015599548976	27	0.11105082929134369
RAB18	-0.13965404391180053	28	0.6781789660453796
RAB1A	-0.17466319976774244	28	0.040213532745838165
RAB1B	0.15631285567216358	28	0.3052256628870964
RAB21	0.6172167674917836	28	0.9374814853072166
RAB23	0.7608554051631705	20	0.0005855560302734375
RAB24	-0.036687967485414745	5	
RAB25	0.4746312901797298	15	0.25238037109375
RAB27A	-0.8235035330199901	17	0.0128631591796875
RAB2A	0.21153295681999526	28	0.020409412682056427
RAB2B	0.25276152304440463	20	0.20244979858398438
RAB31	0.7825688955519251	21	0.0013742446899414062
RAB32	0.26112907927020496	16	0.705718994140625
RAB35	-0.028511636306050574	28	0.8489041775465012
RAB3D	0.39242810092772207	20	0.069580078125
RAB3GAP1	0.3545236616399168	18	0.4171142578125
RAB3GAP2	0.35124109605183096	27	0.10562613606452942
RAB43	0.116760672456127	9	0.42578125
RAB5A	0.07160318258298666	27	0.23857179284095764
RAB5B	-0.08770500272226942	28	0.23591722548007965
RAB5C	0.04876648419927749	28	0.35016296058893204
RAB6A	-0.04057743122525554	28	0.551873967051506
RAB7A	0.29090595749813974	28	0.0011721327900886536
RAB8A	0.01280721320744032	28	0.7621389999985695
RAB8B	-0.493510484019448	27	0.005940347909927368
RAB9A	0.17683150577665813	24	0.30289924144744873
RABEP2	-0.5738915096778145	22	0.018956661224365234
RABGAP1	-0.7365164363042691	23	0.09175300598144531
RABGAP1L	-0.856997826685248	5	
RABGEF1	0.20867848688457336	7	0.46875
RABGGTA	0.03837607282866971	28	0.5823858305811882
RABIF	0.887212954711767	12	0.30126953125
RABL6	0.7572638637481546	27	0.02142883837223053
RAD21	1.2812746201248624	24	0.10109639167785645
RAD23A	0.6724810265257906	28	0.028050199151039124
RAD23B	0.14425951184355518	28	0.12562106549739838
RAD50	1.514110071322012	28	0.0018673688173294067
RAI14	0.3559460320219348	8	0.3828125
RALA	0.6479930738277424	24	0.0004944801330566406
RALB	0.43732440786063986	22	0.0025048255920410156
