gene	spearman_r	n_samples
GREM1	0.5919037978323436	96
GRHL2	0.19963091619626572	48
GRHPR	0.2633997456564532	96
GRIPAP1	0.3150664026226922	96
GRK2	0.42891927455238527	96
GRK6	0.16539184555261013	57
GRN	0.4006660359017745	96
GRPEL1	0.23915896566479197	96
GRSF1	0.30866429053647243	96
GRTP1	0.13102665910380035	42
GRWD1	0.20745553944689973	96
GSDMB	0.828404674615174	96
GSDMD	0.711498026235468	96
GSK3A	0.15828837854970662	92
GSK3B	-0.010899533700783321	96
GSKIP	0.6562338913759322	96
GSN	0.5023433738262061	96
GSPT1	0.23582794124174064	96
GSPT2	-0.04833657801753429	90
GSR	0.5910686368786902	96
GSS	0.3417424892589629	96
GSTA1	0.3736217326730472	87
GSTCD	0.2857186933634303	73
GSTK1	0.5281099302205722	96
GSTM1	0.7964926413368181	96
GSTM2	0.4633831160246095	96
GSTM3	0.763594310794101	96
GSTM4	0.14175731901765246	86
GSTO1	0.3212243707567197	96
GSTP1	0.15145976119640178	96
GSTT1	0.8596862595737722	96
GSTT2B	0.6544832367962954	28
GSTZ1	0.3229286424513072	96
GTF2A1	0.11120899263396712	44
GTF2A2	0.1344671619704218	70
GTF2B	0.3367619280338969	96
GTF2E1	0.07195647323100292	92
GTF2E2	0.2062729286701536	80
GTF2F1	0.3093467357293509	96
GTF2F2	0.3082484680174671	96
GTF2H1	0.09011089692618933	68
GTF2H4	-0.10526315789473684	20
GTF2I	0.38601494889468224	96
GTF3A	0.7137931034482757	29
GTF3C1	0.2634049235133974	96
GTF3C2	0.3810869012315259	96
GTF3C3	0.15968268647227116	94
GTF3C4	0.27316413112669397	96
GTF3C5	0.20011339771777112	93
GTF3C6	0.034809161928053736	27
GTPBP1	0.3163720716001174	96
GTPBP10	0.25842147922460396	96
GTPBP2	0.44405326802387884	49
GTPBP3	0.14799216315311903	85
GTPBP4	0.3679393092934641	96
GTPBP6	0.3349414681489363	92
GTPBP8	0.03308270676691729	20
GUCA2A	0.2896008297307426	78
GUCY1A3	0.6653598982658016	96
GUCY1B3	0.5685066928842977	96
GUCY2C	0.5992771011147223	84
GUF1	0.32409306110019487	91
GUK1	0.20518803133607622	91
GULP1	0.14601806204752749	87
GUSB	0.2835603506595386	92
GXYLT1	0.13156376469567135	25
GYG1	0.17013202384295628	96
GYPC	0.3625916715507919	85
GYS1	0.2895711388859518	96
GZMA	0.6698571231202077	92
GZMK	0.520437205149105	62
GZMM	0.5373999417535799	30
H1F0	0.5786867789390866	96
H1FX	0.36857098289438683	96
H2AFX	0.45211021625829706	96
H2AFY	0.6988720759254339	96
H2AFY2	0.8157785858411174	96
H2AFZ	0.028649330568704324	96
H3F3A	0.011416787447999286	96
H6PD	0.4706592512208356	96
HAAO	0.6578254825521627	96
HABP4	0.3309491951287787	58
HACD2	0.34620002037980335	96
HACD3	0.6020334108944273	96
HACD4	0.23893507900325342	59
HACL1	0.21676203786720766	86
HADH	0.4022680950990391	96
HADHA	0.30228670064844415	96
HADHB	0.1665762325603478	96
HAGH	0.29624605338984533	96
HAPLN3	0.5807687692617157	78
HARS	0.6753711859438583	96
HARS2	0.31091328384859523	96
HAT1	0.46870390027297737	96
HAUS1	0.4163272711412836	51
HAUS2	0.35563038976849154	49
HAUS8	0.39536855572641827	22
HAX1	0.16854542248654744	96
HBA2	0.5937191597007754	96
HBB	0.5086156903837364	96
HBS1L	0.4467802979330738	96
HCCS	0.49942686223513516	96
HCFC1	0.32399692064744234	96
HCK	0.5133686939773471	96
HCLS1	0.6159877372750301	96
HDAC1	0.49908095717255313	96
HDAC2	0.3028350515463918	96
HDAC3	0.1447198347093876	86
HDAC4	0.21056579893962601	80
HDAC6	0.41956470696945847	94
HDAC7	-0.18692730609549107	51
HDDC2	0.4316239316239316	27
HDDC3	0.08869751441832953	87
HDGF	0.1417201070284909	96
HDGFRP2	0.12386901614021004	96
HDGFRP3	0.5861002403034514	96
HDHD2	0.2379268011668107	96
HDHD3	0.534365875250215	96
HDHD5	0.20807615618711112	96
HDLBP	0.4156425073685858	96
HEATR1	0.19332062751375145	96
HEATR3	0.2439995540787595	91
HEATR5A	0.19447937740353943	87
HEATR5B	0.34425957100303867	94
HEBP1	0.7362795004264142	96
HEBP2	0.19274869350645374	96
HECA	0.2608082070057011	48
HECTD1	0.19935701132466535	96
HECTD3	0.05920675563427465	96
HELLS	0.25464580737120945	90
HELZ2	0.320313605629721	86
HEPH	0.8051302398657253	96
HERC4	0.42706616478986187	96
HERPUD1	0.4631561642820101	78
HEXA	0.30903523140177497	96
HEXB	0.26340920808739526	96
HEXIM1	0.442020192769981	64
HGD	0.6961990950226244	51
HGH1	0.4871689654820304	96
HGS	0.02432564417568168	96
HIBADH	0.6068882724380931	96
HIBCH	0.33836600843469483	96
HID1	0.545741260783536	96
HIF1AN	0.2529921880920015	91
HIGD1A	0.00873578654300514	96
HIGD2A	-0.051828265085179924	84
HIKESHI	0.40615442732367874	43
HINT1	0.030500852899566472	96
HINT2	0.058321604829364396	96
HINT3	0.5760276458033687	96
HIP1	0.40946518813373806	96
HIP1R	0.3130635901041385	96
HIRA	0.37058538945331393	53
HIRIP3	0.3372463795546665	69
HIST1H1C	-0.11271445969390215	96
HIST1H2BK	-0.2045463312305491	73
HIST2H2AA4	-0.10069797768179935	96
HIST2H2BF	-0.10386177801586957	25
HIST2H4B	-0.24879471242435355	96
HK1	0.5480239017847217	96
HK2	0.6901701720870362	96
HK3	0.6500386626242765	96
HKDC1	0.6746801826784752	91
HLA-A	0.45500018651979796	96
HLA-B	0.6126309435430762	96
HLA-C	0.3392589477760328	96
HLA-DMA	0.41041767456861794	53
HLA-DMB	0.5259702383374708	96
HLA-DPA1	0.5410305278917706	96
HLA-DPB1	0.40494172148448215	96
HLA-DQA1	0.7571068696145036	86
HLA-DQB1	0.6767527756941097	96
HLA-DRA	0.7116115029842648	96
HLA-DRB1	0.5660112455331974	96
HLA-DRB5	0.571901887876454	44
HLA-E	0.3568926490512596	78
HLA-F	0.671995258595853	90
HLCS	0.26560837124365194	55
HLTF	0.6939307728781413	37
HM13	0.5829357046878967	96
HMBS	0.279742667146885	96
HMCES	0.41705836470308955	96
HMG20A	0.3312641127110756	92
HMGA1	0.5382108472377046	96
HMGA2	0.7031872964455309	87
HMGB1	0.1541852759954471	96
HMGB2	0.39065779971297077	96
HMGB3	0.6166328669336134	96
HMGCL	0.672976685039902	96
HMGCS1	0.6896794956615067	96
HMGCS2	0.8793035625472188	96
HMGN1	0.25330055109407557	96
HMGN2	0.48370162374449166	96
HMGN3	0.2216457087046759	96
HMGN4	0.19064284648900912	96
HMGN5	0.42677964565935855	92
HMGXB4	0.13265855624059808	58
HMOX1	0.23549440610014938	96
HMOX2	0.5560017094556153	96
HN1	0.3442622950819672	96
HN1L	0.24091388496202945	96
HNF1A	0.34552153115767104	82
HNF4A	0.5887483027707734	93
HNMT	0.5450241627839735	96
HNRNPA0	0.09245179362312551	96
HNRNPA1	0.19611633366337256	96
HNRNPA2B1	0.1271814698733872	96
HNRNPA3	0.4323149288620061	96
HNRNPAB	0.6101506385832051	96
HNRNPC	0.09590374356994773	96
HNRNPD	0.3307469004184525	96
HNRNPDL	0.4305824501932348	96
HNRNPF	0.5078084995464003	96
HNRNPH1	0.3475901735046512	96
HNRNPH2	0.3790771651707886	96
HNRNPH3	0.39421593263904325	96
HNRNPK	0.12622340392067477	96
HNRNPL	0.24859347181151853	96
HNRNPLL	0.033846341679258686	96
HNRNPM	0.3340884658517199	96
HNRNPR	-0.00562274056037494	96
HNRNPU	0.4380349706720245	96
HNRNPUL1	0.46714551201182875	96
HNRNPUL2	0.25364387984766695	96
HOMER3	0.5844119870903676	62
HOOK1	0.5755727003265235	96
HOOK2	-0.009838167070006355	96
HOOK3	0.43295542798921316	96
HOPX	0.626795518799495	90
HOXB7	0.615270935960591	29
HP1BP3	0.23225955228923864	96
HPCAL1	0.6115576356948209	96
HPDL	0.4097600405958431	31
HPF1	0.4920760498504489	94
HPGD	0.5589409319707624	96
HPGDS	0.33933222352778225	52
HPRT1	0.2613446375718128	96
HPS6	0.0045585354056565715	85
HPSE	0.6424427780405708	27
HRAS	0.21478260869565213	24
HS1BP3	0.33556823924199386	96
HS2ST1	0.3575074184161282	96
HSBP1	0.08104396070272493	96
HSCB	0.24578793584938263	90
HSD11B2	0.45438266911393843	96
HSD17B10	0.43693811318190595	96
HSD17B11	0.39670099738553327	96
HSD17B12	0.5202472878736096	96
HSD17B2	0.732345071071596	96
HSD17B4	0.5498680810369034	96
HSD17B7	0.5789685336309662	91
HSD17B8	0.3600885854196944	96
HSDL1	0.42039121658503853	65
HSDL2	0.44112630012089105	96
HSF1	0.2557024234835518	69
HSP90AA1	0.4371013195267929	96
HSP90AB1	0.3538492320709989	96
HSP90B1	0.6076322830755337	96
HSPA12A	0.5983192368786369	96
HSPA12B	0.3311117386090854	90
HSPA13	0.3342241093113248	96
HSPA14	0.3823993217487017	96
HSPA1A	0.18541478733715955	96
HSPA2	0.46684302475495926	96
HSPA4	0.4322601211348422	96
HSPA4L	0.8478972305719713	96
HSPA5	0.5593944573826842	96
HSPA6	-0.0864330675196201	96
HSPA8	0.4094887664853195	96
HSPA9	0.42792224532213385	96
HSPB1	0.5252876081858081	96
HSPB6	0.5483247371029218	96
HSPB7	0.6212980437839735	96
HSPB8	0.7003045451315172	96
HSPBP1	0.5309019632175199	96
HSPD1	0.21244256043749257	96
HSPE1	0.12178513293543136	96
HSPG2	-0.002275563634442858	96
HSPH1	0.7637260155222837	96
HTATIP2	0.5665209561985527	96
HTATSF1	0.6479718662394786	96
HTRA1	0.5929936414041527	96
HTRA2	0.23251184419578905	96
HTRA3	0.47506475981829505	82
HTT	0.2657152934704556	96
HUS1	0.266560735679621	73
HUWE1	0.44520935850132143	96
HVCN1	0.38373959696542725	91
HYI	0.09224132380330051	96
HYOU1	0.5070895409229672	96
HYPK	0.08175044850239792	96
IAH1	0.08392483492829853	96
IARS	0.5014124820943803	96
IARS2	0.38204952557529304	96
IBA57	0.3155326146390707	96
ICA1	0.38226311826606496	61
ICAM1	0.6371605788212725	96
ICAM2	0.4315603172061827	80
ICAM3	0.2583080393925317	96
ICMT	0.2863841802415334	67
IDE	0.5369125013172126	96
IDH1	0.5222245207593995	96
IDH2	0.555250342529626	96
IDH3A	0.10486477320958988	96
IDH3B	0.09848852233360689	96
IDH3G	0.28458932336295456	96
IDI1	0.3155224568971365	96
IDNK	0.23785566078880555	58
IDO1	0.8455882352941178	33
IDUA	0.15682284569095858	96
IER3IP1	0.3541037867102617	96
IFI16	0.6013409026166932	96
IFI30	0.41705241811287735	96
IFI35	0.7214273360256632	96
IFIH1	0.7356362932479124	49
IFIT1	0.5648475969560087	96
IFIT2	0.5921210848777508	68
IFIT3	0.6798688262341162	96
IFIT5	0.5439549633167332	96
IFITM1	0.39411449973247725	90
IFNGR1	0.5856845513413506	47
IFRD1	0.0032421506736950573	96
IFT20	0.27716108111957083	48
IFT22	-0.21540988295332797	28
IFT27	0.24068792225767494	96
IFT74	0.016086434573829533	50
IGBP1	0.4943010136685579	96
IGF1R	0.4678386390029731	51
IGF2	0.4155136663424532	55
IGF2BP2	0.5606839578366599	96
IGF2R	0.2233481192145677	96
IGFBP2	0.7821793259871528	96
IGFBP3	0.6632844769853931	96
IGFBP4	0.46373058991253413	92
IGFBP5	0.3826622153661087	93
IGFBP7	0.609162464381068	96
IGLL5	0.312254345106356	96
IGSF8	0.29967227073932234	89
IK	0.1083577787353739	96
IKBIP	0.5412361170018406	96
IKBKAP	0.19640925295072095	96
IKBKB	0.31636528888229926	96
IKBKG	0.21947861254406908	96
IKZF1	0.4340887516085405	48
IL10RB	-0.0015101177891875567	43
IL16	0.52894137117122	96
IL18	0.6183725930397391	96
IL33	0.7300924151516625	61
IL4I1	0.7575989915113351	96
ILF2	-0.06087428359519789	96
ILF3	0.34644510390737127	96
ILK	0.34525384068349346	96
ILKAP	0.41642729002164874	96
ILVBL	0.46396294048293596	96
IMMT	0.08419671108235444	96
IMP3	0.04869561062777831	91
IMP4	-0.03185161074556049	86
IMPA1	0.1472623993293678	96
IMPA2	0.6025760592857989	96
IMPACT	0.7118512781085661	87
IMPAD1	0.4791843295890791	96
IMPDH1	0.5175616787041911	96
IMPDH2	0.4563529878795709	96
INF2	0.4916371627395923	96
ING1	0.044758064516129036	31
INIP	0.12304524126129349	36
INO80E	-0.31611468116658425	23
INPP1	0.7076212988093094	96
INPP4A	0.07069122967958984	92
INPP4B	0.7917633106721684	83
INPP5A	0.3264552155524964	83
INPP5B	0.1272283752931806	40
INPP5D	0.5188553833274887	96
INPP5K	0.4293910834824214	91
INPPL1	0.19675322253120323	96
INSR	0.3364770276319538	96
INTS1	0.2750327258485503	96
INTS10	0.11249653216942654	92
INTS11	0.27957434504394035	77
INTS12	-0.1253004686950105	72
INTS13	0.19841084128769984	96
INTS14	0.24238406105535887	96
INTS2	0.15120622521733684	94
INTS3	0.3206286010795812	96
INTS4	0.12371298344803922	96
INTS5	0.11720877556338476	96
INTS6	0.1081870605579957	78
INTS7	-0.04549526768772053	94
INTS8	0.0397888834588641	67
INTS9	0.10261195316930945	76
IP6K1	0.13845774821384577	29
IPO11	0.37197961147677716	96
IPO13	-0.1508349301943608	28
IPO4	0.5471637964866926	96
IPO5	0.5966216422474852	96
IPO7	0.2992261101971203	96
IPO8	0.4067654566082447	82
IPO9	0.5863397429375659	96
IQCB1	0.13616473616473618	36
IQGAP1	0.5738935217353607	96
IQGAP2	0.8084985163251239	96
IQGAP3	0.3206287475351073	57
IQSEC1	-0.026957945101989417	62
IRAK1	0.25092476857064344	49
IRAK4	0.40258877951363026	93
IREB2	0.3507577839099172	96
IRF2	0.3478680189696135	59
IRF2BP1	0.37985729111724126	96
IRF2BP2	0.2285291833557297	96
IRF2BPL	0.14897438307043293	82
IRF3	0.36682425240601596	96
IRF4	0.41307070914605987	66
IRF6	0.572192078133478	96
IRF9	0.6569956727759738	96
IRGQ	-0.00801389119697483	96
IRS1	0.2063308896732736	51
IRS2	0.35969219494749566	85
ISCA1	0.008575630729653137	51
ISCA2	0.36732410624864126	84
ISCU	-0.05014081354829072	93
ISG15	0.7162691011197851	96
ISG20	0.6040573676291987	96
ISG20L2	0.12540556855492416	71
ISLR	0.6546390528970045	96
ISOC1	0.4992810488547651	96
ISOC2	0.022389983197227185	96
IST1	0.17114544617543628	96
ISY1	0.14506830175191596	96
ISYNA1	0.29921936939624294	51
ITCH	0.5019448787150274	96
ITFG1	-0.004397150646381145	85
ITGA1	0.36797037410722255	96
ITGA11	0.5241299471987619	72
ITGA2	0.5698918532428671	96
ITGA3	0.2509792750511389	96
ITGA4	0.19185664780933942	40
ITGA5	0.4141596044487044	96
ITGA6	0.6789701434447717	96
ITGA7	0.5582438826666193	96
ITGA9	0.4541232408813098	83
ITGAL	0.5464998444317828	92
ITGAM	0.4085731242639076	96
ITGAV	0.5174242732538424	96
ITGAX	0.6369364543461971	96
ITGB1	0.5059905927545127	96
ITGB2	0.5338537869869564	96
ITGB3	0.3501809341010404	96
ITGB4	0.1486726624106688	96
ITGB5	0.3061239716016885	96
ITGB6	-0.037378296713759904	96
ITIH5	0.3443361832464022	96
ITLN1	0.49343051363304274	96
ITM2B	0.26320001594519643	91
ITM2C	0.6775140110546957	87
ITPA	0.42665780424446714	96
ITPK1	0.4986129857208128	96
ITPKB	0.19583260280733947	59
ITPKC	0.407258064516129	32
ITPR1	0.4351962071060442	96
ITPR2	0.6221559790182721	96
ITPR3	0.3165319777562525	96
ITPRIP	0.4217314156427386	88
ITSN1	0.4351182058376753	96
ITSN2	0.34376716834987153	96
IVD	0.4286411915615624	96
IVNS1ABP	0.556829063799152	89
IWS1	0.40309901394436015	96
IYD	0.5507153256859825	76
JAG1	0.5801870251315021	59
JAGN1	0.2748299718705322	85
JAK1	0.1464412159687462	96
JAM3	0.3279852482005778	90
JCHAIN	0.5051345012796989	96
JMJD6	0.43539737411765117	75
JPH1	0.473258016092813	82
JTB	0.14206953114910764	87
JUNB	0.11092436974789917	85
JUND	0.1265340331104202	67
JUP	0.23590395772510087	96
KALRN	0.5752599977885494	91
KANK1	0.2738355784346968	92
KANK2	0.5530919131402864	96
KARS	0.2787258286654316	96
KAT5	0.09219395738709749	24
KAT7	0.10620274682165362	75
KAT8	0.1222274412164404	66
KATNA1	0.17176039320346914	34
KBTBD11	0.5477424255909815	96
KCMF1	0.1405336480418888	96
KCNAB2	0.46963047876589337	96
KCNE3	0.3509328669694367	38
KCNMA1	0.5741233353105591	89
KCNMB1	0.6928479801111631	43
KCNN4	0.7655607551707657	90
KCTD10	0.11364191559967579	85
KCTD12	0.5767683824277489	96
KCTD14	0.5425511262640721	83
KCTD21	0.3111387712124145	92
KCTD5	0.4636138820195059	60
KCTD9	0.34223783027339905	27
KDELC1	0.46367963892116576	52
KDELC2	0.4981703739655397	96
KDELR1	0.26380221328171477	76
KDELR2	-0.13135906927551558	61
KDELR3	0.5697638769458949	55
KDF1	0.5692547653148365	32
KDM1A	0.3647743073554331	96
KDM2A	0.1016923411829551	84
KDM3B	0.21514273895235553	96
KDSR	0.6210715872685959	96
KEAP1	0.14856716524611818	96
KHDRBS1	0.3813044304320008	96
KHDRBS3	0.8313210250792457	77
KHK	0.24380952417057267	82
KHNYN	0.2513021693501662	88
KHSRP	0.21226231134631113	96
KIAA0319L	0.5072111491887626	57
KIAA0368	0.5111945360083561	96
KIAA0391	0.28873114783896503	94
KIAA0513	0.3593207633788607	40
KIAA0907	0.07275337136526566	62
KIAA0930	0.3313306631063641	30
KIAA1143	0.14872472114311355	79
KIAA1147	0.43512580167735565	44
KIAA1161	0.21444482214097918	43
KIAA1191	0.1871766973983088	68
KIAA1211	0.2900244830762502	63
KIAA1217	0.49328011234583224	96
KIAA1324	0.7948710122708685	96
KIAA1429	0.3296074228893744	96
KIAA1462	0.3510177736544922	83
KIAA1468	0.7045118494347097	96
KIAA1522	0.2886840570273607	96
KIAA1524	0.5209239236528296	46
KIAA1671	0.13106911814776984	89
KIAA2013	0.2691174226753985	96
KIF11	0.5983129414649918	81
KIF13A	0.32393483328557426	79
KIF13B	0.4299855871156562	96
KIF16B	0.7506208171891511	88
KIF1B	0.044039432241320293	81
KIF1BP	0.07461341221596945	90
KIF1C	0.3627552387836637	96
KIF21A	0.45653766328897577	96
KIF22	0.652124887094224	44
KIF23	0.44983834256025357	76
KIF2A	0.6512907120430872	96
KIF2C	0.7857707509881423	45
KIF3A	0.46868937878297795	80
KIF3B	0.41631339365765957	90
KIF4A	0.5786428198157472	59
KIF5B	0.5395801541647388	96
KIFAP3	0.43168557678211616	42
KIFC1	0.409344509516695	61
KIN	0.30352053966632875	48
KIT	-0.06193498864328388	25
KLC1	0.5622526460755836	96
KLC2	0.284127253663751	92
KLC4	0.7970732866063862	96
KLF13	0.08961038961038961	21
KLF16	-0.003979896421939635	49
KLF3	0.10759330759330761	36
KLF4	0.3850740598256345	25
KLF5	0.3749171217935963	76
KLHDC4	0.37747035573122534	23
KLHL42	0.24071719068653696	62
KLHL9	-0.007518796992481202	20
KLK1	0.2700585728168782	67
KNOP1	0.007251343843572998	55
KNTC1	0.5090946554208932	64
KPNA1	0.30298333847856773	96
KPNA2	0.6823412113992302	96
KPNA3	0.5954088709684727	96
KPNA4	0.4781635546139815	96
KPNA6	0.46877469283655976	96
KPNB1	0.6306715094621229	96
KRAS	0.07822261153532967	91
KRI1	0.27416173576459607	94
KRIT1	0.4812200135412977	22
KRR1	0.1303815540995267	96
KRT10	-0.15809185598970263	93
KRT17	0.7541340679001933	87
KRT18	0.7382307259443127	96
KRT19	0.784020618556701	96
KRT20	0.7537812504932585	96
KRT23	0.8636926495073499	91
KRT6B	0.8499976998592671	40
KRT7	0.5783401089277395	69
KRT8	0.5919892022809639	96
KRT80	0.5167073252612968	93
KRTCAP2	0.3539731682146543	40
KRTCAP3	0.4391582336980124	84
KTI12	0.09529153476673662	64
KTN1	0.4159564835722954	96
KYAT3	0.3341899676114873	85
KYNU	0.3773806509136114	81
L1TD1	0.7493728664019126	63
L2HGDH	0.5512827908131228	96
L3HYPDH	0.1922406484611358	96
LACC1	0.4685883364676377	29
LACTB	0.30083255618343674	96
LACTB2	0.7661697278819284	96
LAD1	0.6264624692245607	96
LAGE3	0.20993204143910205	61
LAIR1	0.6200222469410456	30
LAMA2	0.2624891056286014	96
LAMA3	0.744601986595301	96
LAMA4	0.34762408608849504	96
LAMA5	0.16169597994819018	96
LAMB1	0.07089783807716972	96
LAMB2	0.048310735231384905	96
LAMB3	0.4223266729065777	96
LAMC1	0.12287067904905914	96
LAMC2	0.5916975552824726	96
LAMP1	0.5887192496319517	96
LAMP2	0.4723173651476204	96
LAMTOR1	0.15652268280117546	96
LAMTOR2	0.09625838920539764	96
LAMTOR3	0.1965232843681172	96
LAMTOR4	0.09061312853262571	90
LAMTOR5	0.04684728679831465	96
LANCL1	0.2931256083061651	96
LANCL2	0.2922388212377928	96
LAP3	0.5162155654773711	96
LAPTM4A	0.18821469634781143	38
LARP1	0.14083790584904682	96
LARP1B	0.4171237596071348	49
LARP4	0.3914203415507817	84
LARP4B	0.23476208401718052	96
LARP7	0.16884385300940058	96
LARS	0.5309897176212254	96
LARS2	0.6825989493821321	96
LAS1L	0.07338124128898546	96
LASP1	0.318279701167393	96
LBH	0.3512873415401621	34
LBR	0.49605257804421005	96
LCK	0.7010046994004213	57
LCLAT1	0.16805200883961777	96
LCMT1	0.17460075225273525	96
LCN2	0.6206608880235711	96
LCP1	0.5875704107169983	96
LCP2	0.5263161464964221	96
LDAH	0.4758179739971339	93
LDB1	0.1268515417534322	76
LDHA	0.5320731299380009	96
LDHB	0.7847938144329897	96
LDHD	0.6777631219226513	96
LDLRAP1	0.7318888203158727	38
LEFTY1	0.8135972862544748	45
LEMD2	0.4984756046122107	96
LEMD3	0.43686900375644605	96
LENG8	-0.08175315637706179	63
LENG9	0.00017861699622451994	49
LEO1	0.1406666825976101	91
LEPROT	-0.037283098046404874	65
LETM1	0.2981259665279242	96
LETMD1	0.1313563232534531	58
LFNG	0.23152709359605914	28
LGALS1	0.47753439623242283	96
LGALS2	0.36402534517690616	79
LGALS3	0.6837448580643565	96
LGALS3BP	0.2538889096263001	96
LGALS4	0.7607707753959688	96
LGALS8	0.6080258473494177	90
LGALS9	0.5631757077551243	96
LGALS9C	0.10781939319133535	95
LGALSL	0.18177343943951188	76
LGMN	0.3072091808775398	96
LHPP	0.2826280127419487	96
LIG1	0.5323665861920116	96
LIG3	0.6061247330586367	96
LILRB2	0.5332055137721577	60
LILRB5	0.22773123684049765	96
LIMA1	0.8033600222510324	96
LIMCH1	0.22966533384880602	79
LIMD1	0.00959005597921671	90
LIMD2	0.5120149261945187	38
LIME1	0.31454345710247866	64
LIMK1	0.1722873900293255	32
LIMK2	0.41301838652195044	84
LIMS1	0.3045086901667093	96
LIMS2	0.49612855354800633	96
LIN7C	-0.16293171275814727	96
LIPA	0.17240911557243627	96
LIPE	0.4767229702432092	96
LITAF	0.2812643153372388	44
LIX1L	0.48740143236671224	25
LLGL1	0.40750872007424516	91
LLGL2	0.3471437049776945	96
LLPH	0.21854022462499456	72
LMAN1	0.6557061273363969	96
LMAN2	0.4092675615000102	96
LMAN2L	0.3027883854833534	96
LMBRD1	0.2729567339265667	83
LMBRD2	0.42206477732793524	39
LMCD1	0.6697154993180326	96
LMF2	0.41085762932745795	96
LMNA	0.2797582712797836	96
LMNB1	0.4737125901050587	96
LMNB2	-0.1360630498067772	96
LMO7	0.7566053412506416	96
LMOD1	0.725032896342373	96
LMTK2	0.5158422542143474	58
LNPEP	0.2456581826273429	96
LNPK	0.39497682054995775	96
LONP1	0.3123018228080697	96
LONP2	0.07589350948621931	59
LOX	0.5561571392596323	62
LOXL1	0.17955662403974745	90
LOXL2	0.3664915607624097	96
LPAR1	0.43919867599080253	96
LPCAT1	0.7632683790540261	96
LPCAT2	0.6657691081767657	96
LPCAT3	0.5042594175178721	96
LPCAT4	0.5482175316873708	96
LPGAT1	0.666647400531805	94
LPIN1	0.37474977289834455	72
LPIN2	0.3376923076923077	25
LPIN3	0.2126708797165446	61
LPP	0.2541383628085904	96
LPXN	0.6295896877964686	96
LRBA	0.4714827349986775	96
LRCH1	0.6554866365631185	96
LRCH3	-0.07995340691527773	90
LRCH4	0.21585517637762588	96
LRG1	-0.0868157061672801	96
LRIF1	0.20003847263669328	25
LRP1	0.2979896634791725	96
LRPAP1	0.2648037303957576	96
LRPPRC	0.40958233292223856	96
LRRC1	0.3286318424461245	96
LRRC14	0.19800383203760843	31
LRRC15	0.6549259535754153	54
LRRC17	0.29774436090225564	20
LRRC20	0.3674953881173297	48
LRRC25	0.2727272727272727	21
LRRC40	0.485953131888629	96
LRRC41	0.22868860868132476	76
LRRC47	0.48472331077663694	96
