gene	log2fc	pval	qval	n_pairs
EDF1	0.225096875	8.392352184579503e-07	1.7276554405137737e-06	96
EEA1	-0.08727916666666667	0.008329521621666926	0.011489054391398726	96
EED	0.2883474999999999	3.1316465920139322e-06	6.067056594230861e-06	80
EEF1A1	0.2937875	6.816893508826668e-14	3.3855586195252145e-13	96
EEF1A2	0.5127093749999999	4.194753295356163e-05	7.296499833690562e-05	96
EEF1B2	0.5368875000000001	7.959375364440522e-17	1.4591727944414426e-15	96
EEF1D	0.4171333333333335	9.864407301667013e-16	8.335961833523904e-15	96
EEF1E1	0.4321302083333333	1.6634871824583105e-12	6.584268735759767e-12	96
EEF1G	0.5918770833333334	1.8968686315376683e-17	9.541570874547247e-16	96
EEF2	0.4139625000000002	1.4511938307323612e-15	1.1441962913108003e-14	96
EEF2K	-0.4793958333333334	9.260751287124477e-09	2.336607009602035e-08	48
EEFSEC	-0.12782187499999997	4.161722742346336e-05	7.242801006070446e-05	96
EEPD1	0.22742083333333327	0.0011743684163182278	0.0017821392682829656	96
EFEMP1	0.49502187499999994	2.9439184919044087e-07	6.340529426063139e-07	96
EFEMP2	0.008818749999999993	0.7367226207418938	0.7634649463326174	96
EFHD2	-0.0096239583333333	0.8809013094599598	0.8954703074558215	96
EFL1	-0.14480833333333337	1.805141586325341e-07	3.966911113838233e-07	96
EFNA5	-1.0131128205128208	9.204086381942034e-10	2.5934571833871947e-09	39
EFNB1	-0.6770544303797472	7.04587794690402e-14	3.4860468396592236e-13	79
EFNB2	-0.5136916666666667	1.4872214624629658e-10	4.5643956046038596e-10	96
EFR3A	-0.3712510416666668	9.92230326577217e-11	3.103437417718671e-10	96
EFTUD2	0.37021458333333346	2.363735496837886e-17	9.541570874547247e-16	96
EGFL7	-0.8006416666666669	0.00027811527252197266	0.00044982530456844614	24
EGFR	-0.43759895833333334	1.0902143065195273e-12	4.419485064918132e-12	96
EGLN1	-0.18006091954022987	5.530880633507245e-07	1.1617619965623077e-06	87
EHBP1L1	-0.6406375000000001	2.627268789403867e-16	3.0495408837561495e-15	96
EHD1	-0.8501510416666666	4.700403646824567e-17	1.106491511106878e-15	96
EHD2	-2.115077083333333	2.1511874056686433e-17	9.541570874547247e-16	96
EHD3	-0.5947045977011495	2.2926974961115307e-13	1.0421211044317248e-12	87
EHD4	-0.282615625	4.358855219522109e-14	2.2460491296293261e-13	96
EHHADH	-0.4270104166666668	4.382816354770403e-10	1.2790045639040727e-09	96
EHMT1	-0.052242253521126734	0.3357420618283731	0.37286765317109005	71
EHMT2	-0.0018750000000000062	0.8774070739746094	0.8928445410732071	24
EI24	0.05537746478873236	0.34884596876309426	0.3860784566861761	71
EIF1	0.019385416666666672	0.8521546113827478	0.8700511499141652	96
EIF1AD	-0.40148965517241386	0.0004079751670360565	0.000649064594651388	29
EIF1AX	0.6601206896551723	2.296308568643936e-12	8.925801962359308e-12	87
EIF1AY	-0.2556868421052631	0.17950050481886137	0.20882068438178272	38
EIF1B	0.11318837209302329	0.29951492753389175	0.33580308302554807	43
EIF2A	0.2740083333333334	8.358722554667677e-13	3.4509950534932586e-12	96
EIF2AK2	0.4383614583333331	3.120033411445221e-15	2.1851156177318043e-14	96
EIF2B1	0.12434166666666664	2.0097727271612023e-06	3.989220481220268e-06	96
EIF2B2	0.170771875	1.6067745631683266e-09	4.4071343190091175e-09	96
EIF2B3	0.09262291666666668	9.508472023182791e-05	0.00016064552708016457	96
EIF2B4	0.018360416666666653	0.5785833154514002	0.6137099546819673	96
EIF2B5	0.07283750000000001	0.0030582514001773428	0.004435323961044054	96
EIF2D	-0.12794270833333338	5.0249256347404736e-05	8.686479279431548e-05	96
EIF2S1	0.26118020833333316	2.9855060775817278e-15	2.1064011572432686e-14	96
EIF2S2	0.36146145833333326	1.663441845295056e-16	2.2367366055356416e-15	96
EIF2S3	0.42607500000000015	1.1791525954221772e-15	9.690782719986241e-15	96
EIF3A	0.14818229166666666	8.1030099632649e-10	2.294769685248806e-09	96
EIF3B	0.28509375	4.974813935159891e-15	3.2533620325327714e-14	96
EIF3C	0.14329374999999997	2.071673038413255e-07	4.5304764572381944e-07	96
EIF3D	0.21626354166666664	8.791059621342307e-11	2.7702780178292877e-10	96
EIF3E	0.20448333333333338	1.3807964832484948e-13	6.496327914526053e-13	96
EIF3F	0.09949895833333329	0.00019771227999405193	0.00032423654032757136	96
EIF3G	0.20321562500000004	2.5100747604922517e-11	8.449940232881609e-11	96
EIF3H	0.11535937499999994	2.2408172120573345e-07	4.88105281678333e-07	96
EIF3I	0.24044270833333328	4.276653382234698e-13	1.8535754642849427e-12	96
EIF3J	0.24529583333333307	6.285730225163089e-10	1.8014081196334543e-09	96
EIF3K	0.034388541666666654	0.1786938678609119	0.20791834191447414	96
EIF3L	0.10569791666666661	4.6723023123502615e-07	9.882677760882557e-07	96
EIF3M	0.243465625	4.43444995985356e-10	1.2935097730720667e-09	96
EIF4A1	0.5026843750000001	6.183561445100949e-15	3.9434898987815845e-14	96
EIF4A2	-0.35532395833333325	1.4390849406369707e-13	6.732790004695563e-13	96
EIF4A3	0.4907583333333336	1.8232449475240183e-16	2.375174825813328e-15	96
EIF4B	0.19579687499999995	1.5408685352438186e-07	3.412021152420137e-07	96
EIF4E	0.01589375	0.8150808750785384	0.8367831049582118	96
EIF4E2	0.17227395833333334	0.00020499022465519687	0.00033567962343463895	96
EIF4E3	-1.1069461538461538	2.9802322387695312e-08	7.097755800463183e-08	26
EIF4EBP1	0.013308695652173934	1.0	1.0	23
EIF4EBP2	-0.21226774193548387	0.033809719607234	0.04357913714600056	31
EIF4ENIF1	-0.07814693877551018	0.08531289735078573	0.10410407936093515	49
EIF4G1	0.4325604166666668	3.134036108514737e-17	9.689515323513995e-16	96
EIF4G2	0.014048958333333328	0.4320568440817927	0.47002908495942064	96
EIF4G3	-0.08709885057471263	0.2549058890124346	0.2892461117035831	87
EIF4H	-0.019825	0.6127706775280571	0.6465993198389014	96
EIF5	0.043301041666666644	0.1632807965373293	0.19104479664613572	96
EIF5A	0.09099062499999994	0.14992408711829558	0.17600012256809186	96
EIF5B	0.3575458333333335	1.7849417063800943e-15	1.3531995690549578e-14	96
EIF6	0.41103958333333335	4.476109919919523e-12	1.66103131932615e-11	96
ELAC2	-0.11086250000000002	0.005797770784828485	0.008156268441059825	96
ELANE	0.9530812500000002	9.215127630160217e-09	2.3259703262131262e-08	96
ELAVL1	0.39196145833333323	1.1166076312986534e-14	6.688679105698809e-14	96
ELF1	0.06773580246913578	0.3697569160100884	0.4078085072351937	81
ELF3	0.03961176470588237	0.7612636568956077	0.7859830523411253	34
ELMO1	-0.3536010416666666	3.639959629321427e-12	1.3742537508788665e-11	96
ELMO2	-0.10339062499999997	0.009471129802962224	0.012996892994083364	96
ELMO3	0.05613333333333334	0.30276801021110045	0.3391102805519654	96
ELMOD2	0.03331666666666666	0.1307734751774619	0.1552848221178039	96
ELMSAN1	-0.3110016949152542	4.5832471946872334e-05	7.943426873974851e-05	59
ELN	-1.557146875	4.556450170268789e-17	1.0878727470581247e-15	96
ELOA	-0.01553611111111108	0.8136723560910827	0.8354649276117346	72
ELOB	0.06342604166666668	0.10547745588033336	0.1269779744304964	96
ELOC	0.14105937500000001	4.852215637617965e-05	8.398739605980116e-05	96
ELOF1	-0.04125600000000001	0.7254700874015003	0.7527341194520053	75
ELOVL1	0.31226250000000005	3.5973810828322173e-09	9.46492173501591e-09	96
ELP2	-0.3104111111111111	2.330558957362209e-06	4.5825800101762736e-06	81
ELP3	0.18528426966292136	1.4866562940211459e-05	2.7103198577684425e-05	89
ELP4	-0.32015492957746483	2.1875865093286812e-07	4.774403998401471e-07	71
ELP6	-0.12963333333333335	0.002628090565110597	0.0038396906797314883	45
EMC1	0.09319062500000001	4.363285076794745e-05	7.581786993062922e-05	96
EMC10	0.06652405063291142	0.008681290474411324	0.01194968768831054	79
EMC2	0.040219791666666636	0.09895874558332171	0.11975364792902332	96
EMC3	0.014351898734177217	0.3344458104897887	0.37155107510779806	79
EMC4	0.18182499999999993	2.1973468509290453e-07	4.792698936354127e-07	96
EMC6	-0.07938874999999998	0.5173091896977361	0.5546791359568661	80
EMC7	0.13305520833333337	1.526121028315899e-05	2.7800016233970587e-05	96
EMC8	0.25242291666666666	5.36038791388769e-12	1.9705667131108226e-11	96
EMD	-0.013740625000000015	0.8693814225777835	0.886156288195797	96
EMG1	0.7046979166666666	6.409945293316653e-17	1.3152723877117e-15	96
EMILIN1	-0.6054520833333331	2.1623682729830118e-12	8.444666893477209e-12	96
EMILIN2	-0.3826541666666668	1.5718300074629573e-07	3.4768900494787275e-07	96
EMILIN3	-1.966375	1.9073486328125e-06	3.7926502600886375e-06	20
EML1	-1.8125114583333344	1.9576390041525702e-17	9.541570874547247e-16	96
EML2	-0.38277812500000025	3.491770981941325e-13	1.5371582360790256e-12	96
EML3	-0.07228854166666666	0.041989352292932935	0.05354620120381811	96
EML4	0.2513093750000001	1.2805742337476612e-09	3.5458702215862508e-09	96
ENAH	-0.5236520833333332	7.304359828502968e-10	2.0800063705189478e-09	96
ENDOD1	-0.5407802083333334	3.6015991587247857e-16	3.835417262838824e-15	96
ENDOG	-0.31343437499999993	1.8410912156983198e-07	4.0424424696539063e-07	96
ENG	0.3823666666666669	3.927825883472463e-11	1.2949279534258848e-10	87
ENGASE	0.07124166666666666	0.30707369054590916	0.34335956497875075	96
ENO1	0.22954791666666663	1.619230090709558e-07	3.5781998282511284e-07	96
ENO2	-1.4121875000000006	8.467111538347762e-17	1.490967226004597e-15	96
ENO3	0.021777083333333325	0.17517894421500702	0.2038992950621933	96
ENOPH1	0.07727916666666669	0.04254518826813367	0.05415274981498655	96
ENOSF1	-0.6683224999999999	1.509910709731591e-13	7.054311247624822e-13	80
ENPEP	-0.654264	0.021908342838287354	0.028888182409998006	25
ENPP1	-0.01777812500000001	0.33092476380988955	0.3681190696128685	32
ENPP4	0.07400114942528738	0.09373304816254215	0.11388174938835481	87
ENSA	-0.38103541666666696	3.254752022957899e-08	7.702339090661216e-08	96
ENTPD1	-0.5696208333333334	1.6202994826067495e-12	6.417112885955538e-12	96
ENTPD2	-0.285863043478261	0.0019724583209494995	0.0029193079363005058	46
ENTPD5	-1.063509375	7.319350234628361e-16	6.644860720449482e-15	96
ENY2	0.15376794871794866	0.0001550196356572804	0.00025749609696080567	78
EOGT	-0.11153750000000005	0.10785779230590613	0.12970387678442807	96
EP300	0.11162372881355936	0.04006778035396241	0.05122232057826483	59
EPB41	-0.62703125	3.0300211967314125e-15	2.1330967690315895e-14	96
EPB41L1	-0.04067604166666674	0.3945161840011666	0.4326273902137879	96
EPB41L2	-0.09350833333333335	0.040715650512147795	0.05201090999352619	96
EPB41L3	-1.3740760416666669	1.781293897222056e-17	9.541570874547247e-16	96
EPB41L4B	-0.5138697916666666	5.29191589410201e-12	1.948598448602107e-11	96
EPB41L5	-0.1268177083333333	0.008329521621666926	0.011489054391398726	96
EPB42	-1.063339583333333	5.9212361340264224e-15	3.8016866540846667e-14	96
EPCAM	0.10916770833333327	0.12573078557332165	0.1497247489422882	96
EPHA2	0.5927136986301371	1.210517411964212e-08	3.010141333160822e-08	73
EPHB2	0.12171354166666672	0.08292306435570154	0.10133530760699483	96
EPHB3	0.269487356321839	0.003948371883556993	0.005661386400253017	87
EPHB4	0.09803863636363638	0.02284672575630239	0.030072333352762947	88
EPHX1	-0.7972083333333333	1.42759729019224e-16	2.0511471669308747e-15	96
EPHX2	-1.0533489583333335	1.1876252075578165e-16	1.827684245032609e-15	96
EPM2A	-1.4607772727272728	1.8833400988018886e-12	7.419453154939442e-12	66
EPM2AIP1	-0.4407428571428572	2.7284730805134752e-05	4.831176008752944e-05	42
EPN1	-0.25924479166666675	9.625815629599865e-10	2.700945088205165e-09	96
EPN2	-0.507523076923077	3.2782554626464844e-06	6.340102594089151e-06	26
EPPK1	-0.18041145833333336	0.0006004728892840102	0.0009375314438460377	96
EPRS	0.33979583333333346	4.1363291638698835e-16	4.2497139908733616e-15	96
EPS15	-0.10560416666666667	7.570489140800991e-07	1.5676052977047484e-06	96
EPS15L1	-0.20361041666666668	5.453463776733357e-14	2.753126048632475e-13	96
EPS8	0.13188645833333335	0.01442255372923628	0.019375433113625593	96
EPS8L1	0.2762071428571428	0.00948794974968879	0.013017311834491225	56
EPS8L2	0.04551875	0.0813823629268929	0.09956131890527432	96
EPS8L3	0.2668093750000002	1.9541535382045102e-05	3.52241163025633e-05	96
EPSTI1	0.2397351351351352	0.042444613697459284	0.054075372824962845	37
EPX	-0.43954895833333335	1.4641577480749105e-05	2.6722073808037474e-05	96
ERAL1	0.2067977011494253	0.00045394197758496764	0.0007179388796835333	87
ERAP1	-0.05501145833333334	0.07018513006114982	0.08666888230816384	96
ERAP2	-0.17802291666666667	0.011505524982995606	0.01564462243836999	96
ERBB2	-0.03234827586206896	0.27485221918759417	0.31022603272704735	87
ERBB3	-0.11215490196078433	0.039192247532274016	0.05016039463831102	51
ERBIN	-0.18407812500000006	1.8592373499934504e-07	4.0803478511959626e-07	96
ERC1	-0.3310572916666665	5.608016090582079e-14	2.820403294731272e-13	96
ERCC2	0.2108138461538462	2.461500001184496e-05	4.3874079457882e-05	65
ERCC3	0.2362	0.030061921619596248	0.03896550080097976	48
ERCC5	0.23982592592592594	3.816531641033183e-07	8.144119204736522e-07	81
ERGIC1	-0.06244687499999999	0.04423809258141739	0.05613644091710409	96
ERGIC2	0.23338958333333334	2.7832396408646375e-08	6.649841435384919e-08	96
ERGIC3	0.2568541666666666	9.193161979003234e-10	2.5917168321191465e-09	96
ERH	0.36981770833333333	2.2146354143341314e-14	1.217867950390794e-13	96
ERI1	0.33322058823529416	0.0002281336346641183	0.0003720341650368424	34
ERI3	-0.2684520833333335	3.8034658641433645e-08	8.950351624881738e-08	96
ERLEC1	0.11386041666666676	0.00041259416747882146	0.0006557911086508915	96
ERLIN1	-0.00025833333333333844	0.7896503432348853	0.8130393113509584	96
ERLIN2	-0.17811562500000003	6.246390688170936e-05	0.00010715171344141859	96
ERMP1	0.24423333333333339	5.238282510197736e-07	1.1020268849456448e-06	96
ERN2	-0.30565070422535207	0.00022676677975062105	0.0003699850013003202	71
ERO1A	0.6238729166666669	5.759532192899151e-16	5.512225603731869e-15	96
ERP29	0.121325	0.004951610532839423	0.007030762976681417	96
ERP44	0.25713958333333337	3.269798846659692e-10	9.67243406624333e-10	96
ESD	-0.8203468750000001	1.6635375590168428e-16	2.2367366055356416e-15	96
ESF1	0.6672936708860762	8.093194303555331e-13	3.3496138545683357e-12	79
ESPN	-0.4887	0.003171152509431093	0.004592113573445543	52
ESRP1	0.26881562500000006	1.4751973826711714e-06	2.965986674306127e-06	96
ESRP2	-0.004788607594936732	0.4019556298752974	0.43992174891245844	79
ESRRA	-0.23013499999999998	0.2305126190185547	0.2634149482192954	20
ESYT1	-0.23229374999999994	6.432954714936538e-10	1.8412411767282097e-09	96
ESYT2	-0.22581874999999998	2.129622907126928e-09	5.7751172529969926e-09	96
ETF1	0.170415625	1.671504559587305e-05	3.030844348721954e-05	96
ETFA	-0.1665572916666666	5.104131340136982e-05	8.816585262867923e-05	96
ETFB	-0.21091249999999997	2.5624333120228834e-06	5.0208426081663325e-06	96
ETFDH	-0.7469489583333329	3.133091542372156e-17	9.689515323513995e-16	96
ETHE1	-0.5636916666666664	4.4863786523153035e-10	1.3080884127937143e-09	96
ETNK1	-0.39555599999999996	3.1893934604454444e-06	6.1735835909199325e-06	50
ETV6	0.22104374999999996	0.00026083743934931597	0.0004230017840450957	64
EVI2B	-0.2206857142857143	0.020973848776690864	0.027717669956035335	56
EVL	-0.2260270833333334	2.0027474252487433e-05	3.605217777686108e-05	96
EVPL	-0.8224295454545453	1.0516020562034921e-07	2.3635504841102945e-07	88
EWSR1	0.4593781249999998	3.682447978348391e-14	1.9303084251634412e-13	96
EXD2	-0.16679791666666666	4.5382932361269143e-05	7.869581111702111e-05	96
EXOC1	-0.07723749999999997	0.00017221363024377774	0.0002847204816274808	96
EXOC2	-0.18835625	1.5708212916862305e-09	4.3138109070499056e-09	96
EXOC3	-0.15716249999999998	9.684876107332471e-11	3.0349442849412756e-10	96
EXOC4	-0.09319479166666665	2.102651586625317e-06	4.167493441519525e-06	96
EXOC5	-0.2987416666666665	1.1228833637855127e-13	5.366440791909412e-13	96
EXOC6	0.07801341463414632	0.19313667138032242	0.22344437459744493	82
EXOC6B	-0.48603437500000024	4.493391087891542e-15	2.981816103725456e-14	96
EXOC7	-0.26800520833333324	5.026138281226576e-13	2.1521921106333486e-12	96
EXOC8	-0.17961770833333335	7.672743229432021e-12	2.761611283597609e-11	96
EXOG	-0.23851898734177215	9.524986261768512e-06	1.7691897239813107e-05	79
EXOSC1	0.30521643835616447	1.1428205078754753e-07	2.5592495496698123e-07	73
EXOSC10	0.2988374999999999	5.423185126423864e-16	5.281305459105564e-15	96
EXOSC2	0.4102987179487181	9.901341901401607e-07	2.020319428725772e-06	78
EXOSC3	0.15585402298850576	9.041906928655614e-05	0.00015310992827953182	87
EXOSC4	0.19872083333333343	1.516257199028814e-06	3.0430685092580576e-06	96
EXOSC5	0.41885416666666675	2.0613755341582623e-12	8.078135781932116e-12	96
EXOSC6	0.34248854166666676	4.66571984247966e-16	4.672769945846099e-15	96
EXOSC7	0.16085729166666674	0.00010252565573016629	0.0001726951102921631	96
EXOSC8	0.17122187499999997	7.717437822263848e-06	1.4466691911027706e-05	96
EXOSC9	0.2796864583333334	3.133574613319839e-13	1.3895011289334303e-12	96
EZR	0.03398645833333335	0.7938739353054477	0.8168865386448234	96
F10	-0.4479551724137932	5.905829587815977e-05	0.00010162146885010872	87
F11	-0.435928125	0.0007729628123342991	0.0011940611346881909	32
F11R	0.12986979166666673	0.013568481737467853	0.018293999995311862	96
F12	-0.6551458333333332	7.462937058035763e-15	4.6532383570968346e-14	96
F13A1	-1.2282958333333334	2.3984081407264285e-16	2.8836774580884603e-15	96
F13B	-0.7177714285714283	1.1347911032880317e-09	3.1643032053031605e-09	70
F2	-0.619765625	1.2996389937207725e-08	3.213977215626378e-08	96
F3	-0.27518780487804884	0.045168689367528714	0.05724154457248775	41
F8A2	-0.2714852272727273	1.7000481793066633e-08	4.152028844182164e-08	88
F9	-0.3384770833333333	1.906714383498499e-05	3.441524562521235e-05	96
FAAH	-0.3264386363636364	1.1521420757896314e-07	2.578292590551246e-07	88
FABP1	-1.4860562499999996	2.2488984114063846e-12	8.756737923462236e-12	96
FABP2	-1.3147260416666666	6.45898270914735e-15	4.08419556980863e-14	96
FABP3	-1.101742708333333	1.212090129504595e-12	4.8960034613828224e-12	96
FABP4	-1.7289010416666668	3.922020731125398e-11	1.2936498075280383e-10	96
FABP5	-0.5138791666666667	2.6642747168874458e-09	7.138426148401708e-09	96
FABP6	0.2864243589743591	0.07186663158080785	0.08858225818034904	78
FADD	-0.29770416666666666	1.2974589852173949e-06	2.6179937686171707e-06	96
FAF1	-0.12219895833333332	1.3030252222148614e-05	2.3885632698713726e-05	96
FAF2	0.24550312500000018	3.6868353752351906e-11	1.2196734976554682e-10	96
FAH	-0.5323822916666664	2.7003402420044887e-14	1.463375014831027e-13	96
FAHD1	-0.41981875000000013	7.26057051588708e-09	1.8507282519409734e-08	96
FAHD2A	-0.03351568627450981	0.5899025146390651	0.6249259388462794	51
FAM103A1	0.5680035087719297	2.8903708833116134e-10	8.584107240432763e-10	57
FAM105A	0.3817479166666668	1.4772775674512988e-08	3.630423150194419e-08	96
FAM107B	-0.5514604166666666	8.605191000210943e-12	3.072497414604322e-11	96
FAM114A1	-0.4266208333333334	9.51360506013107e-14	4.60178632649022e-13	96
FAM114A2	-0.3418010416666668	4.2627255462987776e-16	4.35979069202589e-15	96
FAM118B	-0.07420459770114944	0.08650639399259918	0.10552207223569962	87
FAM120A	0.03147499999999998	0.3996092256830025	0.4375678627562043	96
FAM120B	-0.334486	1.8537488586562974e-06	3.690445428108338e-06	50
FAM126A	-0.8008980000000001	1.1368683772161603e-12	4.60582726011064e-12	50
FAM129A	-1.5418947916666665	2.290679830891315e-17	9.541570874547247e-16	96
FAM129B	0.08733229166666669	0.10160304968043254	0.122643911534009	96
FAM136A	0.3947145833333332	3.008620512478401e-13	1.334975860993227e-12	96
FAM160A2	-0.1970733333333334	0.009741574240521685	0.01335435667749489	45
FAM160B1	-0.0038864583333333377	0.896781516570889	0.9095248971540582	96
FAM160B2	-0.022321428571428558	0.8489041775465012	0.8671282166807972	28
FAM162A	-0.36781458333333333	1.9247595549207607e-09	5.247140127575531e-09	96
FAM168A	-0.00655833333333334	0.944107174873352	0.9520539660642295	24
FAM172A	-0.14138000000000003	0.005535801946886175	0.007812304430302766	65
FAM175B	-0.276959375	1.2148247737996375e-15	9.903109851059257e-15	96
FAM177A1	-0.27328846153846154	1.8507801035442253e-06	3.6856288853304267e-06	78
FAM192A	0.37083793103448287	1.6705271032438226e-13	7.756101270354884e-13	87
FAM207A	-0.11828333333333335	0.28008678182959557	0.3156033287361029	30
FAM208A	0.24146478873239444	1.0799030263345594e-05	1.9975377457067986e-05	71
FAM20B	0.030075862068965502	0.5563295038059454	0.5922587497673892	87
FAM210A	0.21181014492753625	0.021173081456588427	0.027968144022888712	69
FAM210B	0.3803356321839081	4.662102430997499e-06	8.911123991328269e-06	87
FAM213A	-0.4033458333333333	5.981847733873939e-08	1.3795880524771487e-07	96
FAM213B	-0.45971874999999995	1.3641653836124667e-14	7.974692956358372e-14	96
FAM234A	-0.5396354166666669	2.8574046859946085e-14	1.5385496017927631e-13	96
FAM26E	-0.11185714285714288	0.189775186823681	0.2197827944761049	35
FAM32A	0.17280384615384614	0.031220704317092896	0.040381666717442886	26
FAM3C	0.31596666666666656	1.1185802963352445e-08	2.793952050675039e-08	96
FAM3D	-0.7521260416666671	1.7143199372888733e-08	4.182317257916746e-08	96
FAM45A	-0.18272840909090904	6.151872928213486e-05	0.00010555732858154546	88
FAM49A	-0.5896639999999999	1.8094681308866711e-10	5.50554271660711e-10	50
FAM49B	0.21640312500000006	7.561727742674063e-10	2.148804544455367e-09	96
FAM50A	0.48889791666666654	2.7915081476850483e-16	3.1850728168059505e-15	96
FAM83B	-0.031152873563218397	0.9527502344234514	0.9587522607990003	87
FAM83F	-0.06276440677966104	0.6452100923800912	0.6781630126551829	59
FAM83H	0.17442604166666675	1.8756798442374894e-05	3.3864198264233894e-05	96
FAM84A	0.17712307692307697	0.04806219651414249	0.06078214447000602	65
FAM84B	0.13433750000000005	0.0045198530272316404	0.0064367849627885955	96
FAM8A1	-0.14374285714285714	0.05019187927246094	0.06328459275304274	21
FAM91A1	0.41448125000000013	6.0952924677524596e-15	3.891096846696374e-14	96
FAM96A	-0.1525302083333334	0.0020659149399208563	0.0030529389875866226	96
FAM96B	-0.01414749999999999	0.5392644639609832	0.5759203463716714	80
FAM98A	-0.001742708333333335	0.8665059488579268	0.8837623002261829	96
FAM98B	-0.010407291666666667	0.6850150873182156	0.71462751657247	96
FAM98C	-0.27046590909090906	1.4458788209699757e-07	3.207804566761762e-07	88
FANCI	0.30334727272727285	0.00038158257401394065	0.0006085185379271519	55
FAP	1.3548104166666664	3.9440521055153057e-13	1.7227753996043318e-12	96
FARP1	-0.4262885416666668	2.707751885356809e-10	8.073914399492814e-10	96
FARP2	-0.09348229166666665	0.007154354954622493	0.009925262074144398	96
FARS2	-0.09833921568627448	0.025074140489837644	0.03286877853581883	51
FARSA	0.15879270833333337	1.105703788493859e-06	2.244528507414614e-06	96
FARSB	0.249340625	4.305775461555061e-12	1.6048581984207168e-11	96
FAS	-0.496136458333333	2.7351336457775184e-12	1.051018032678749e-11	96
