rank,gene,rna_lfc,rna_p,rna_q,mean_tumor_log2tpm,mean_normal_log2tpm,n_tumor,n_normal,prot_lfc,prot_p,prot_q,n_pairs,neglog10p,gen_p,gen_q,mut_freq,n_mutated,cds_len,n_patients,concordant,transcriptomic,proteomic,genomic,score,score_genomic_weighted
4055,PAPOLA,0.2230228391141357,2.631773067577792e-05,4.399862871949164e-05,5.494077427082441,5.2710545879683055,471,41,0.244375,5.094612052050827e-13,2.1770542838986624e-12,96,0.050048043014124,0.8911523506201375,0.9999999997893128,0.0188679245283018,2,2238.0,106,True,0.2230228391141357,0.244375,0.050048043014124,0.30151858723287295,0.2699958771387343
4056,OTUB1,0.4061335020125804,1.0027222898341951e-11,3.087767484922191e-11,5.935956493697394,5.529822991684814,471,41,-0.0427239583333333,0.1610853664729307,0.1885418219935261,96,0.1250047737436587,0.749885966577364,0.9999999997893128,0.0094339622641509,1,816.0,106,False,0.4061335020125804,0.0427239583333333,0.1250047737436587,0.3012780869923727,0.32055246340960625
4057,LASP1,-0.2946944338760477,7.092344812217053e-05,0.0001143070234171,7.17935700070537,7.474051434581418,471,41,-0.0910291666666666,0.064446078465475,0.0800534605489486,96,0.132643042924989,0.7368124525502652,0.9999999997893128,0.0094339622641509,1,786.0,106,True,0.2946944338760477,0.0910291666666666,0.132643042924989,0.3010375867518724,0.325036075036075
4058,GOSR2,0.3519837317381311,3.0222266414045357e-10,7.989257487507548e-10,3.535178010465566,3.1831942787274348,471,41,-0.056303125,0.3794758424355104,0.4176592267683717,96,0.135848804463935,0.7313936669863178,0.9999999997893128,0.0094339622641509,1,774.0,106,False,0.3519837317381311,0.056303125,0.135848804463935,0.3009001580430152,0.32611832611832614
4059,PHKB,-0.1896787345820634,0.002490862300322,0.0034914514149671,4.488024766020232,4.677703500602296,471,41,-0.1832854166666666,1.1690458296556942e-09,3.258466336169527e-09,96,0.0981800653675573,0.7976638946181736,0.9999999997893128,0.0377358490566037,4,3282.0,106,True,0.1896787345820634,0.1832854166666666,0.0981800653675573,0.3008314436885865,0.30498866213151926
4060,GALE,0.2503601847871923,0.0006557100072826,0.0009718657581429,6.32340356817511,6.073043383387918,471,41,0.1771562499999999,0.0014858865380162,0.0022316572159281,96,0.0803728114462674,0.8310500664398085,0.9999999997893128,0.0094339622641509,1,1047.0,106,True,0.2503601847871923,0.1771562499999999,0.0803728114462674,0.3007627293341579,0.2922593279736137
4061,NPLOC4,0.3861280243733027,5.7643848156493945e-12,1.8255094585218753e-11,5.360197297554829,4.974069273181526,471,41,0.0961489583333333,6.009521704478416e-05,0.0001032468146359,96,0.0876850336699941,0.8171748017253306,0.9999999997893128,0.0188679245283018,2,1842.0,106,True,0.3861280243733027,0.0961489583333333,0.0876850336699941,0.3003160860303717,0.2972582972582972
4062,STK39,0.2114550587639732,0.0004692760223641,0.0007044940780713,6.076444043850667,5.864988985086693,471,41,-0.0105479166666666,0.7938739353054477,0.8168865386448234,96,0.2841073894225179,0.5198674313121073,0.9999999997893128,0.0283018867924528,3,1638.0,106,False,0.2114550587639732,0.0105479166666666,0.2841073894225179,0.30024737167594306,0.38615749330035043
4063,CANT1,-0.3493565495072683,5.0692799340400926e-05,8.275406833368565e-05,7.35379747308923,7.703154022596499,471,41,0.1517593749999999,0.014132737267472,0.0190051181253697,96,0.0599661103582106,0.8710315571925592,0.9999999997893128,0.0094339622641509,1,1206.0,106,False,0.3493565495072683,0.1517593749999999,0.0599661103582106,0.3001443001443001,0.2777262420119563
4064,RIPK1,-0.4130677676236076,1.970967687960489e-11,5.898166856868677e-11,3.847695975165057,4.260763742788664,471,41,-0.2027854166666666,3.258101024909732e-11,1.0810385645954197e-10,96,0.0143881681722127,0.9674128056015316,0.9999999997893128,0.0094339622641509,1,2016.0,106,True,0.4130677676236076,0.2027854166666666,0.0143881681722127,0.3000755857898715,0.23794063079777367
4065,QRSL1,0.4546111540644846,1.3628185745304796e-08,3.0527344080458247e-08,4.3203427769853455,3.865731622920861,471,41,0.1481218749999999,0.0006730234516334,0.0010459379979172,96,0.030362979844365,0.9324746202090826,0.9999999997893128,0.0094339622641509,1,1587.0,106,True,0.4546111540644846,0.1481218749999999,0.030362979844365,0.2992510135367278,0.2516491445062874
4066,ITGB4,0.4403928032947313,1.033206478991172e-05,1.7861783941801835e-05,7.56052856512591,7.120135761831179,471,41,0.0495864583333333,0.4331279416382679,0.4710415562410666,96,0.0995308106533921,0.7951868496761316,0.9999999997893128,0.0660377358490566,7,5469.0,106,True,0.4403928032947313,0.0495864583333333,0.0995308106533921,0.29835772692915546,0.3041125541125541
4067,MAPKAPK5,0.5608781834290211,3.894281909741276e-15,1.8239946466078088e-14,3.7953303839391217,3.2344522005101006,471,41,-0.0848687499999999,0.2277758603891244,0.260731657968032,32,0.0393743549085625,0.9133256299557548,0.9999999997893128,0.0094339622641509,1,1440.0,106,False,0.5608781834290211,0.0848687499999999,0.0393743549085625,0.2983233697519412,0.258915687487116
4068,AKT2,0.425558805254207,1.6441263422797178e-11,4.953762016811403e-11,4.548938907646263,4.123380102392056,471,41,-0.1449921875,0.0052921782803372,0.0074921342229968,64,0.0389567137084214,0.914204356015628,0.9999999997893128,0.0094339622641509,1,1446.0,106,False,0.425558805254207,0.1449921875,0.0389567137084214,0.29822029822029816,0.25840032982890127
4069,EXD2,0.0010046353559785,0.6289796732668671,0.6596963269550828,3.80720530081248,3.8062006654565015,471,41,-0.1667979166666666,4.5382932361269143e-05,7.869581111702111e-05,96,0.2166507282052892,0.6072244802162059,0.9999999997893128,0.0283018867924528,3,1866.0,106,False,0.0010046353559785,0.1667979166666666,0.2166507282052892,0.2981515838658696,0.3631725417439703
4070,NEDD1,0.6478531530052609,3.4839682984129865e-11,1.0153262568815339e-10,4.0819316327558,3.434078479750539,471,41,-0.0078857142857143,0.7990552756663978,0.8218399270957938,70,0.0697069950722953,0.8517124682163302,0.9999999997893128,0.0188679245283018,2,2004.0,106,False,0.6478531530052609,0.0078857142857143,0.0697069950722953,0.29791108362536933,0.2829828901257473
4071,HK1,-0.0118009382129802,0.727998170555339,0.7535870088549976,5.922190645087907,5.933991583300887,471,41,-0.2183458333333334,1.142841812308235e-07,2.559249549669813e-07,96,0.1526223694343017,0.7036839257705199,0.9999999997893128,0.0377358490566037,4,2859.0,106,True,0.0118009382129802,0.2183458333333334,0.1526223694343017,0.29767058338486907,0.33307565450422594
4072,GRK2,0.6131360633384135,2.057708172502471e-14,8.776531515122555e-14,6.695696286470574,6.082560223132161,471,41,-0.0240552083333333,0.7560922437449658,0.7808405060171438,96,0.063489711248486,0.8639931290663021,0.9999999997893128,0.0188679245283018,2,2070.0,106,False,0.6131360633384135,0.0240552083333333,0.063489711248486,0.2976362262076548,0.27865388579674294
4073,UBXN7,0.3282752686510855,0.0001032106639764,0.0001636632137858,3.469023013046786,3.1407477443957004,471,41,0.200715625,8.11610482340932e-08,1.847047057674801e-07,96,0.0373318894190427,0.9176310714690156,0.9999999997893128,0.0094339622641509,1,1470.0,106,True,0.3282752686510855,0.200715625,0.0373318894190427,0.29753315467601177,0.25659657802514946
4074,PDS5A,0.3355969498482531,3.6276810712958516e-07,7.147806147526431e-07,4.955398843720467,4.619801893872213,471,41,0.2644552083333332,4.1783367405668594e-15,2.7948615346423792e-14,96,0.0038405050957272,0.991195895334533,0.9999999997893128,0.0188679245283018,2,4014.0,106,True,0.3355969498482531,0.2644552083333332,0.0038405050957272,0.2974644403215832,0.22675736961451246
4075,UBE3C,0.5126255682280298,2.102625169583671e-13,7.892024142796298e-13,5.445537986091428,4.932912417863398,471,41,-0.0971947916666667,0.0008543403739491,0.0013137221106635,96,0.041062887908327,0.9097815223982264,0.9999999997893128,0.0283018867924528,3,3252.0,106,False,0.5126255682280298,0.0971947916666667,0.041062887908327,0.2973270116127259,0.2598433312719027
4076,CCDC93,0.1485571815417676,0.0273347942888461,0.0344393420336799,4.163822145290491,4.015264963748724,471,41,-0.2272968749999999,7.3077408834333e-14,3.6076257238376756e-13,96,0.0812253466528376,0.8294202863716323,0.9999999997893128,0.0188679245283018,2,1896.0,106,False,0.1485571815417676,0.2272968749999999,0.0812253466528376,0.29718958290386865,0.2899917542774686
4077,INTS5,0.446070121463693,1.2287691962966222e-13,4.754966889909868e-13,5.239803871279809,4.793733749816116,471,41,-0.0197625,0.582337044898163,0.6172036704931715,96,0.1239063015505776,0.7517850731393955,0.9999999997893128,0.0377358490566037,4,3060.0,106,False,0.446070121463693,0.0197625,0.1239063015505776,0.29712086854944,0.31663574520717375
4078,PLXNB2,0.0420818938271754,0.3529375404414807,0.3861330076855884,7.209562079005904,7.167480185178729,471,41,-0.2114447916666666,6.4589827091473504e-15,4.08419556980863e-14,96,0.1393274013783429,0.7255587745541369,0.9999999997893128,0.0754716981132075,8,5754.0,106,False,0.0420818938271754,0.2114447916666666,0.1393274013783429,0.2969834398405827,0.32560296846011133
4079,USP48,0.2669538969241287,1.4127672743878112e-05,2.4136830102099093e-05,4.149828062702556,3.882874165778427,471,41,-0.116040625,0.0017594626384273,0.0026231632980464,96,0.1178533063162057,0.7623364645047848,0.9999999997893128,0.0377358490566037,4,3108.0,106,False,0.2669538969241287,0.116040625,0.1178533063162057,0.2965711537140108,0.31307977736549164
4080,AHCTF1,0.5378424383422655,1.0711834066190462e-09,2.6716650697258793e-09,3.8047643098277786,3.266921871485513,471,41,0.1586072916666666,1.1185802963352445e-08,2.793952050675039e-08,96,0.0015439783184448,0.9964511705731706,0.9999999997893128,0.0377358490566037,4,6828.0,106,True,0.5378424383422655,0.1586072916666666,0.0015439783184448,0.29622758194186766,0.22361368789940217
4081,ESYT2,0.3075386599542513,3.9439058541263504e-05,6.494868711148228e-05,6.013675737920809,5.706137077966558,471,41,-0.2258187499999999,2.1296229071269282e-09,5.7751172529969926e-09,96,0.0298820984190338,0.9335076935964002,0.9999999997893128,0.0188679245283018,2,2601.0,106,False,0.3075386599542513,0.2258187499999999,0.0298820984190338,0.29605579605579607,0.248711605854463
4082,FBXO7,0.0673987625535055,0.0458807621239445,0.056318819388359,5.15849774331959,5.091098980766085,471,41,-0.4017739583333333,1.4774417203426125e-12,5.8802559105342645e-12,96,0.0313403361579439,0.9303784958490966,0.9999999997893128,0.0094339622641509,1,1569.0,106,False,0.0673987625535055,0.4017739583333333,0.0313403361579439,0.29550608122036687,0.25005153576582145
4083,CLUH,0.0808415169579053,0.1607018744138219,0.1847216702762102,6.26486927114301,6.184027754185105,471,41,-0.0020687499999999,0.6783142195893419,0.7089593549189741,96,0.4580415437939118,0.3483039953368071,0.9999999997893128,0.0754716981132075,8,4047.0,106,False,0.0808415169579053,0.0020687499999999,0.4580415437939118,0.29533429533429534,0.4182642754071325
4084,FCHO2,-0.4695980296572584,3.3011131180464915e-06,5.946190357156261e-06,4.215014251911195,4.684612281568453,471,41,-0.123921875,3.0088171087370967e-06,5.846086598917968e-06,96,0.0379525268102344,0.916320648628234,0.9999999997893128,0.0188679245283018,2,2433.0,106,True,0.4695980296572584,0.123921875,0.0379525268102344,0.29519686662543804,0.2554627911770769
4085,EIF4E2,0.0982147016299714,0.0109062589335381,0.0143368012300172,5.219579255982286,5.121364554352314,471,41,0.1722739583333333,0.0002049902246551,0.0003356796234346,96,0.146022890228949,0.7144586683244538,0.9999999997893128,0.0094339622641509,1,738.0,106,True,0.0982147016299714,0.1722739583333333,0.146022890228949,0.29519686662543804,0.32756132756132755
4086,BAZ1A,0.3664587426707486,2.283918040469189e-06,4.18195889069483e-06,4.379991613484801,4.0135328708140525,471,41,0.2356980392156862,0.0002057150513286,0.0003367843531878,51,0.0067268827067508,0.9846301211619276,0.9999999997893128,0.0283018867924528,3,4671.0,106,True,0.3664587426707486,0.2356980392156862,0.0067268827067508,0.29485329485329487,0.22722119150690578
4087,COG3,0.4013105390335623,1.0313321648723516e-06,1.9494247886194035e-06,4.8584984137014535,4.457187874667891,471,41,0.0597083333333333,0.0967364148991425,0.1172758596961234,96,0.1037000690505428,0.7875895242642366,0.9999999997893128,0.0283018867924528,3,2487.0,106,True,0.4013105390335623,0.0597083333333333,0.1037000690505428,0.2948532948532948,0.30364873222016076
4088,RALGAPA1,-0.4956146621475046,1.271868967413903e-09,3.1494574200515798e-09,2.05423462754073,2.5498492896882348,471,41,-0.1693901408450704,0.0003064372262368,0.0004940849196882,71,0.0059015243011869,0.9865031485555288,0.9999999997893128,0.0566037735849056,6,7629.0,106,True,0.4956146621475046,0.1693901408450704,0.0059015243011869,0.2948532948532948,0.22649969078540508
4089,FARS2,0.1731733692756489,0.0011185413223416,0.0016218208698596,3.491101377033955,3.317928007758306,471,41,-0.0983392156862744,0.0250741404898376,0.0328687785358188,51,0.175676548017553,0.6673035756823824,0.9999999997893128,0.0188679245283018,2,1356.0,106,False,0.1731733692756489,0.0983392156862744,0.175676548017553,0.2947502233216519,0.34214594928880643
4090,DDX28,0.7970712478394875,1.0119694460674608e-17,6.999919055260822e-17,4.91033814379174,4.113266895952252,471,41,0.0208656249999999,0.331027328510126,0.3681190696128685,96,0.0285017518913683,0.936479442241993,0.9999999997893128,0.0094339622641509,1,1623.0,106,True,0.7970712478394875,0.0208656249999999,0.0285017518913683,0.2946127946127946,0.2466501752216038
4091,TSPAN13,0.0268078080013296,0.723044199319917,0.7489872004130967,7.381016339846901,7.354208531845572,471,41,0.0095799999999999,0.6314231147138947,0.6647846627051149,45,0.5547381658503064,0.2787801414749263,0.9999999997893128,0.0188679245283018,2,615.0,106,True,0.0268078080013296,0.0095799999999999,0.5547381658503064,0.29423486566343704,0.42862296433725
4092,VTA1,-0.0277912860529188,0.7562801860810816,0.7797465228659872,4.575768499697128,4.603559785750047,471,41,0.0726989583333333,0.002156397291612,0.0031817174905267,96,0.3347463819469047,0.462651120207688,0.9999999997893128,0.0188679245283018,2,924.0,106,False,0.0277912860529188,0.0726989583333333,0.3347463819469047,0.2942005084862228,0.3940940012368584
4093,VPS36,0.0664751476417473,0.2802808166471424,0.3111659498186235,4.949941845555481,4.883466697913733,471,41,-0.108084375,0.0001002358153635,0.0001690078123332,96,0.2337892603627269,0.5837282873472213,0.9999999997893128,0.0188679245283018,2,1161.0,106,False,0.0664751476417473,0.108084375,0.2337892603627269,0.29399436542293683,0.36554318697175836
4094,SNX4,-0.3019543482967775,0.0008434725759831,0.0012375569054103,5.397438962013148,5.699393310309926,471,41,-0.1955812500000001,1.4183684782547335e-09,3.91622687722575e-09,96,0.0459869611917595,0.8995245875202771,0.9999999997893128,0.0094339622641509,1,1353.0,106,True,0.3019543482967775,0.1955812500000001,0.0459869611917595,0.29351336494193636,0.26102865388579677
4095,HNRNPH3,0.3160231683028014,5.634889162929369e-07,1.0923063626675743e-06,6.070396857987479,5.7543736896846776,471,41,0.13045625,4.3591441734733995e-06,8.34677823189324e-06,96,0.0812780352156382,0.8293196672897041,0.9999999997893128,0.0094339622641509,1,1041.0,106,True,0.3160231683028014,0.13045625,0.0812780352156382,0.29316979316979314,0.2873118944547516
4096,ARPC2,-0.0364434713858772,0.99385299786697,0.995039519353906,7.2095385566478125,7.24598202803369,471,41,0.0617447916666666,0.0605875738850767,0.0755683274205204,96,0.3458723456842617,0.4509492347921422,0.9999999997893128,0.0188679245283018,2,903.0,106,False,0.0364434713858772,0.0617447916666666,0.3458723456842617,0.2930667216381502,0.39553700267985986
4097,AHR,0.6576898497310868,1.0860304314090214e-09,2.706778689830735e-09,4.334752758964584,3.6770629092334968,471,41,0.0993399999999999,0.0437970791812563,0.0556294214742614,65,0.005781841600891,0.986775046163172,0.9999999997893128,0.0094339622641509,1,2547.0,106,True,0.6576898497310868,0.0993399999999999,0.005781841600891,0.2928262213976499,0.22490208204493917
4098,ZNF830,0.1902658862441821,0.003262008188445,0.0045241160975513,4.499681755846968,4.309415869602786,471,41,0.0278249999999999,0.78912592260167,0.8126639789676733,32,0.2488659062105458,0.5638117127888609,0.9999999997893128,0.0188679245283018,2,1119.0,106,True,0.1902658862441821,0.0278249999999999,0.2488659062105458,0.292723149866007,0.3695629767058338
4099,BPHL,0.3258924057992733,2.3657216392073997e-06,4.323206951438752e-06,3.0668112985651685,2.740918892765895,471,41,0.08481875,0.1152546073553187,0.1380298394764072,96,0.1111933829647486,0.7741170216531733,0.9999999997893128,0.0094339622641509,1,876.0,106,True,0.3258924057992733,0.08481875,0.1111933829647486,0.29262007833436404,0.3065862708719852
4100,MON2,-0.2739617839454205,3.225010060282947e-05,5.35151721206473e-05,2.788840314848991,3.0628020987944113,471,41,-0.171165625,1.7988601771602856e-09,4.921922075272576e-09,96,0.0686968694722973,0.853695771961855,0.9999999997893128,0.0566037735849056,6,5154.0,106,True,0.2739617839454205,0.171165625,0.0686968694722973,0.29231086373943516,0.2779323850752422
4101,ZNF512,0.1381166613917455,0.027799821968954,0.0349951912885501,3.150948529175045,3.0128318677832997,471,41,-0.3471552083333334,5.729016000521645e-10,1.6489046910124291e-09,96,0.0247321784396988,0.94464324111983,0.9999999997893128,0.0094339622641509,1,1704.0,106,False,0.1381166613917455,0.3471552083333334,0.0247321784396988,0.29207036349893495,0.2417542774685632
4102,SCCPDH,0.3339226955096404,3.731150393669872e-06,6.690011156884557e-06,6.5203441113735705,6.18642141586393,471,41,-0.1654375,0.0002035148005215,0.0003333490077628,96,0.0514999663021345,0.888178045234936,0.9999999997893128,0.0094339622641509,1,1290.0,106,False,0.3339226955096404,0.1654375,0.0514999663021345,0.29186422043564897,0.26401772830344256
